Time(s),ECG(mV),BP(mmHg),EEG (C4-A1)(mV),Resp (sum)(l)
0.0,0.16,54.209277111964134,-0.02223950233281493,-0.3463768115942029
0.004,0.155,55.465090481353265,-0.024416796267496113,-0.3536231884057971
0.008,0.16,57.13950830720544,-0.02410575427682737,-0.3507246376811594
0.012,0.16,59.44183281775218,-0.025816485225505444,-0.3492753623188406
0.016,0.18,61.74415732829892,-0.02534992223950233,-0.33043478260869563
0.02,0.18,64.67438852354022,-0.024727838258164853,-0.3347826086956522
0.024,0.18,67.81392194701304,-0.029082426127527216,-0.3130434782608696
0.028,0.2,71.16275759871739,-0.028926905132192846,-0.3115942028985507
0.032,0.195,74.30229102219022,-0.03297045101088647,-0.2782608695652174
0.036,0.21,77.86042890212609,-0.0359253499222395,-0.27246376811594203
0.04,0.22,81.20926455383044,-0.03701399688958009,-0.25507246376811593
0.044,0.225,85.6046113466924,-0.03716951788491446,-0.25507246376811593
0.048,0.22,89.79065591132283,-0.03623639191290824,-0.24347826086956523
0.052,0.225,93.97670047595327,-0.030482115085536547,-0.24057971014492754
0.056,0.235,98.1627450405837,-0.026283048211508554,-0.24057971014492754
0.06,0.23,102.34878960521414,-0.029237947122861586,-0.24202898550724639
0.064,0.225,106.53483416984457,-0.030326594090202177,-0.22753623188405797
0.068,0.23,109.88366982154892,-0.02208398133748056,-0.23043478260869565
0.072,0.22,112.81390101679023,-0.019284603421461897,-0.20869565217391303
0.076,0.22,115.95343444026305,-0.018040435458786936,-0.2
0.08,0.22,118.46506117904131,-0.014930015552099534,-0.18985507246376812
0.084,0.21,120.13947900489349,-0.013530326594090203,-0.1681159420289855
0.088,0.205,122.02319905897718,-0.012597200622083981,-0.16521739130434782
0.092,0.195,122.86040797190327,-0.01135303265940902,-0.15072463768115943
0.096,0.185,123.69761688482936,-0.008553654743390357,-0.1565217391304348
0.1,0.18,124.1162213412924,-0.01135303265940902,-0.1463768115942029
0.104,0.155,123.90691911306088,-0.01181959564541213,-0.15072463768115943
0.108,0.135,123.90691911306088,-0.01181959564541213,-0.14347826086956522
0.112,0.115,122.86040797190327,-0.011508553654743391,-0.1492753623188406
0.116,0.11,122.02319905897718,-0.014463452566096423,-0.1391304347826087
0.12,0.085,120.76738568958805,-0.013530326594090203,-0.1391304347826087
0.124,0.08,118.88366563550436,-0.016796267496111975,-0.11594202898550725
0.128,0.07,117.4185500378837,-0.017884914463452566,-0.11304347826086956
0.132,0.06,115.53482998380001,-0.016640746500777605,-0.08840579710144927
0.136,0.04,114.06971438617936,-0.0223950233281493,-0.08405797101449275
0.14,0.02,111.97669210386414,-0.02332814930015552,-0.06956521739130435
