Time(s),ECG(mV),BP(mmHg),EEG (C4-A1)(mV),Resp (sum)(l)
0.0,0.225,99.83716286643588,0.004976671850699844,-0.7463768115942029
0.004,0.205,101.51158069228805,0.007309486780715396,-0.7666666666666667
0.008,0.2,103.18599851814022,0.004199066874027994,-0.7594202898550725
0.012,0.19,104.02320743106631,0.001088646967340591,-0.7855072463768116
0.016,0.175,104.8604163439924,0.0007776049766718507,-0.7840579710144927
0.02,0.18,105.27902080045544,0.0015552099533437014,-0.782608695652174
0.024,0.16,105.27902080045544,0.001244167962674961,-0.7695652173913043
0.028,0.14,105.06971857222392,-0.0013996889580093312,-0.7681159420289855
0.032,0.12,104.8604163439924,-0.0037325038880248835,-0.7594202898550725
0.036,0.09,104.02320743106631,-0.005132192846034215,-0.7695652173913043
0.04,0.09,103.60460297460327,-0.007465007776049767,-0.7666666666666667
0.044,0.06,102.76739406167718,-0.008398133748055987,-0.7739130434782608
0.048,0.045,101.72088292051957,-0.007931570762052876,-0.7681159420289855
0.052,0.035,100.67437177936196,-0.009642301710730949,-0.7782608695652173
0.056,0.025,99.83716286643588,-0.01119751166407465,-0.7782608695652173
0.06,-0.0,97.74414058412066,-0.01104199066874028,-0.7855072463768116
0.064,0.005,96.69762944296305,-0.008864696734059098,-0.8
0.068,-0.01,95.02321161711087,-0.009642301710730949,-0.7971014492753623
0.072,-0.0,93.97670047595327,-0.010575427682737169,-0.7971014492753623
0.076,-0.04,92.30228265010109,-0.008709175738724729,-0.7913043478260869
0.08,-0.02,90.62786482424892,-0.008553654743390357,-0.7840579710144927
0.084,-0.02,89.16274922662826,-0.008864696734059098,-0.7840579710144927
0.088,-0.02,87.48833140077609,-0.008709175738724729,-0.7739130434782608
0.092,-0.01,86.23251803138696,-0.007465007776049767,-0.7840579710144927
0.096,-0.035,84.7674024337663,-0.007465007776049767,-0.7884057971014493
0.1,-0.02,83.93019352084022,-0.006842923794712286,-0.782608695652174
0.104,-0.02,82.25577569498805,-0.0052877138413685845,-0.8043478260869565
0.108,-0.02,81.20926455383044,-0.006220839813374806,-0.8043478260869565
0.112,-0.025,79.53484672797826,-0.006998444790046656,-0.8115942028985508
0.116,-0.015,78.27903335858913,-0.008087091757387248,-0.8115942028985508
0.12,-0.02,77.0232199892,-0.008087091757387248,-0.8130434782608695
0.124,-0.015,75.55810439157935,-0.009020217729393468,-0.8043478260869565
0.128,-0.015,75.1394999351163,-0.012441679626749611,-0.8043478260869565
