Time(s),ECG(mV),BP(mmHg),EEG (C4-A1)(mV),Resp (sum)(l)
0.0,0.16,51.27904591672283,0.06469673405909798,0.22608695652173913
0.004,0.165,51.27904591672283,0.06469673405909798,0.21884057971014492
0.008,0.16,51.69765037318587,0.06656298600311042,0.21304347826086956
0.012,0.165,52.953463742575,0.06594090202177294,0.20579710144927535
0.016,0.165,54.62788156842718,0.06360808709175739,0.2028985507246377
0.02,0.18,55.465090481353265,0.06469673405909798,0.21304347826086956
0.024,0.195,57.34881053543696,0.06656298600311042,0.18840579710144928
0.028,0.19,60.279041730678266,0.06796267496111975,0.1956521739130435
0.032,0.2,62.79066846945653,0.06734059097978227,0.18985507246376812
0.036,0.2,65.5115974364663,0.06967340590979783,0.19710144927536233
0.04,0.2,68.02322417524456,0.06998444790046657,0.19130434782608696
0.044,0.205,71.16275759871739,0.07029548989113531,0.2144927536231884
0.048,0.23,74.30229102219022,0.07091757387247279,0.20144927536231885
0.052,0.21,77.86042890212609,0.07029548989113531,0.21304347826086956
0.056,0.24,81.837171238525,0.07060653188180405,0.19855072463768117
0.06,0.22,85.39530911846087,0.06842923794712286,0.20434782608695654
0.064,0.24,89.37205145485979,0.07060653188180405,0.1826086956521739
0.068,0.235,93.13949156302718,0.07153965785381027,0.1826086956521739
0.072,0.24,97.53483835588914,0.06967340590979783,0.17391304347826086
0.076,0.22,102.34878960521414,0.06656298600311042,0.16231884057971013
0.08,0.255,105.48832302868696,0.06780715396578538,0.1565217391304348
0.084,0.23,108.83715868039131,0.06765163297045101,0.15797101449275364
0.088,0.235,112.18599433209566,0.06314152410575427,0.16376811594202897
0.092,0.225,115.74413221203153,0.06158631415241057,0.17681159420289855
0.096,0.22,117.4185500378837,0.05863141524105754,0.17681159420289855
0.1,0.22,120.55808346135653,0.05474339035769829,0.16521739130434782
0.104,0.195,121.81389683074566,0.05489891135303266,0.16666666666666666
0.108,0.2,123.48831465659784,0.05660964230171073,0.16231884057971013
0.112,0.185,123.69761688482936,0.05723172628304821,0.15217391304347827
0.116,0.195,123.90691911306088,0.05598755832037325,0.14202898550724638
0.12,0.145,123.69761688482936,0.05458786936236392,0.1463768115942029
0.124,0.12,123.0697102001348,0.05474339035769829,0.12318840579710146
0.128,0.11,122.44180351544023,0.05412130637636081,0.13333333333333333
0.132,0.095,120.76738568958805,0.053654743390357695,0.11884057971014493
0.136,0.08,119.09296786373588,0.05178849144634526,0.13478260869565217
0.14,0.075,117.62785226611523,0.052099533437014,0.12608695652173912
0.144,0.06,116.58134112495762,0.04852255054432349,0.13768115942028986
0.148,0.04,114.06971438617936,0.04650077760497667,0.13623188405797101
0.152,0.03,112.18599433209566,0.04370139968895801,0.13043478260869565
0.156,0.03,110.72087873447501,0.04059097978227061,0.11884057971014493
0.16,0.01,108.41855422392827,0.035147744945567654,0.1144927536231884
0.164,0.005,106.32553194161305,0.03343701399688958,0.10579710144927536
0.168,-0.0,104.8604163439924,0.030482115085536547,0.09420289855072464
0.172,-0.0,102.9766962899087,0.025816485225505444,0.0782608695652174
0.176,-0.0,101.092976235825,0.018351477449455676,0.07536231884057971
0.18,-0.0,99.20925618174131,0.016018662519440126,0.07391304347826087
0.184,-0.0,97.74414058412066,0.013063763608087092,0.07391304347826087
0.188,-0.0,96.48832721473153,0.009020217729393468,0.07391304347826087
0.192,0.01,94.39530493241631,0.008709175738724729,0.0782608695652174
0.196,0.01,92.72088710656413,0.007931570762052876,0.07681159420289856
0.2,0.005,91.67437596540653,0.007465007776049767,0.07536231884057971
0.204,-0.0,90.4185625960174,0.006531881804043546,0.07391304347826087
0.208,0.005,88.95344699839674,0.008864696734059098,0.06086956521739131
0.212,0.015,87.90693585723913,0.007465007776049767,0.059420289855072465
0.216,-0.0,86.86042471608152,0.004043545878693624,0.042028985507246375
0.22,0.015,85.6046113466924,0.0023328149300155523,0.043478260869565216
0.224,0.025,83.93019352084022,0.0006220839813374805,0.028985507246376812
0.228,0.03,83.7208912926087,-0.002177293934681182,0.034782608695652174
0.232,0.02,83.09298460791413,-0.0057542768273716955,0.02318840579710145
0.236,0.03,81.41856678206196,-0.009020217729393468,0.034782608695652174
0.24,0.025,81.20926455383044,-0.01119751166407465,0.03188405797101449
0.244,0.03,80.37205564090435,-0.0119751166407465,0.043478260869565216
0.248,0.035,79.74414895620978,-0.013685847589424573,0.034782608695652174
0.252,0.035,78.9069400432837,-0.012130637636080872,0.04057971014492753
0.256,0.035,78.27903335858913,-0.01181959564541213,0.02753623188405797
0.26,0.04,77.23252221743152,-0.012908242612752722,0.02318840579710145
0.264,0.035,76.81391776096848,-0.010575427682737169,0.011594202898550725
0.268,0.03,76.39531330450544,-0.007931570762052876,0.004347826086956522
0.272,0.04,75.76740661981087,-0.010575427682737169,-0.004347826086956522
0.276,0.045,75.1394999351163,-0.01026438569206843,-0.004347826086956522
0.28,0.03,74.0929887939587,-0.008709175738724729,-0.005797101449275362
0.284,0.04,73.46508210926413,-0.008398133748055987,-0.004347826086956522
0.288,0.04,72.83717542456957,-0.00933125972006221,-0.002898550724637681
0.292,0.04,72.209268739875,-0.008398133748055987,-0.004347826086956522
0.296,0.05,71.58136205518043,-0.01073094867807154,-0.0014492753623188406
0.3,0.04,71.37205982694891,-0.012908242612752722,-0.011594202898550725
0.304,0.04,70.3255486857913,-0.014774494556765163,-0.011594202898550725
0.308,0.04,69.69764200109674,-0.013841368584758942,-0.028985507246376812
0.312,0.04,68.86043308817065,-0.016018662519440126,-0.04492753623188406
0.316,0.04,68.86043308817065,-0.019284603421461897,-0.05652173913043478
0.32,0.055,67.81392194701304,-0.017418351477449457,-0.06086956521739131
0.324,0.045,67.60461971878152,-0.015241057542768274,-0.07536231884057971
0.328,0.05,67.18601526231848,-0.01181959564541213,-0.07391304347826087
0.332,0.05,66.76741080585543,-0.01166407465007776,-0.07536231884057971
0.336,0.04,66.76741080585543,-0.01166407465007776,-0.06666666666666667
0.34,0.06,65.93020189292935,-0.010575427682737169,-0.07536231884057971
0.344,0.06,66.34880634939239,-0.01181959564541213,-0.06666666666666667
0.348,0.05,65.5115974364663,-0.01104199066874028,-0.07536231884057971
0.352,0.06,65.30229520823478,-0.01181959564541213,-0.07971014492753623
0.356,0.05,65.93020189292935,-0.01135303265940902,-0.09130434782608696
0.36,0.055,65.5115974364663,-0.013219284603421462,-0.09710144927536232
0.364,0.05,65.30229520823478,-0.01088646967340591,-0.1072463768115942
0.368,0.06,65.5115974364663,-0.008087091757387248,-0.11884057971014493
0.372,0.055,65.30229520823478,-0.008709175738724729,-0.1246376811594203
0.376,0.055,66.34880634939239,-0.009953343701399688,-0.12753623188405797
0.38,0.05,65.72089966469782,-0.007153965785381027,-0.12753623188405797
0.384,0.045,65.72089966469782,-0.007309486780715396,-0.1289855072463768
0.388,0.075,66.55810857762391,-0.007465007776049767,-0.12318840579710146
0.392,0.055,66.34880634939239,-0.005598755832037325,-0.1289855072463768
0.396,0.06,67.18601526231848,-0.007620528771384137,-0.12173913043478261
0.4,0.045,67.39531749055,-0.008709175738724729,-0.13333333333333333
0.404,0.04,68.02322417524456,-0.010575427682737169,-0.1318840579710145
0.408,0.05,68.02322417524456,-0.00933125972006221,-0.1463768115942029
0.412,0.05,68.02322417524456,-0.01119751166407465,-0.14492753623188406
0.416,0.07,69.90694422932826,-0.012130637636080872,-0.16231884057971013
0.42,0.06,69.2790375446337,-0.012441679626749611,-0.1608695652173913
0.424,0.06,69.2790375446337,-0.012441679626749611,-0.17246376811594202
0.428,0.06,70.11624645755978,-0.011508553654743391,-0.1681159420289855
0.432,0.055,70.74415314225435,-0.014930015552099534,-0.16956521739130434
0.436,0.06,70.53485091402283,-0.016174183514774496,-0.17101449275362318
0.44,0.06,70.53485091402283,-0.016329704510108865,-0.1681159420289855
0.444,0.07,70.53485091402283,-0.019129082426127528,-0.16956521739130434
0.448,0.06,71.16275759871739,-0.017884914463452566,-0.17971014492753623
0.452,0.075,71.16275759871739,-0.018351477449455676,-0.18405797101449275
0.456,0.06,72.209268739875,-0.016174183514774496,-0.18985507246376812
0.46,0.085,71.37205982694891,-0.015552099533437015,-0.20869565217391303
0.464,0.065,71.99996651164348,-0.01181959564541213,-0.22608695652173913
0.468,0.08,71.79066428341196,-0.006531881804043546,-0.23043478260869565
0.472,0.07,71.99996651164348,-0.006220839813374806,-0.24057971014492754
0.476,0.09,72.209268739875,-0.005909797822706065,-0.2391304347826087
0.48,0.08,72.41857096810652,-0.003421461897356143,-0.24202898550724639
0.484,0.1,72.41857096810652,-0.0027993779160186624,-0.24347826086956523
0.488,0.085,72.41857096810652,-0.001244167962674961,-0.23768115942028986
