Time(s),ECG(mV),BP(mmHg),EEG (C4-A1)(mV),Resp (sum)(l)
0.0,0.22,80.7906600973674,-0.027527216174183515,-0.6144927536231884
0.004,0.22,84.55810020553479,-0.02363919129082426,-0.6260869565217392
0.008,0.22,88.5348425419337,-0.018351477449455676,-0.6391304347826087
0.012,0.205,92.30228265010109,-0.018040435458786936,-0.6260869565217392
0.016,0.205,95.2325138453424,-0.016640746500777605,-0.6173913043478261
0.02,0.21,98.1627450405837,-0.014774494556765163,-0.6260869565217392
0.024,0.185,100.46506955113044,-0.012597200622083981,-0.6173913043478261
0.028,0.175,103.18599851814022,-0.015085536547433904,-0.5971014492753624
0.032,0.175,104.65111411576088,-0.012597200622083981,-0.5942028985507246
0.036,0.165,105.48832302868696,-0.013685847589424573,-0.6101449275362318
0.04,0.145,106.32553194161305,-0.015552099533437015,-0.6231884057971014
0.044,0.14,107.16274085453914,-0.015396578538102643,-0.6072463768115942
0.048,0.12,107.37204308277066,-0.014307931570762053,-0.6376811594202898
0.052,0.105,106.7441363980761,-0.016485225505443235,-0.6217391304347826
0.056,0.09,106.32553194161305,-0.018818040435458788,-0.6376811594202898
0.06,0.08,105.27902080045544,-0.019595645412130637,-0.6434782608695652
0.064,0.075,104.23250965929783,-0.019284603421461897,-0.6550724637681159
0.068,0.06,102.76739406167718,-0.019751166407465007,-0.636231884057971
0.072,0.035,101.092976235825,-0.02192846034214619,-0.6304347826086957
0.076,0.035,99.83716286643588,-0.022861586314152412,-0.6159420289855072
0.08,0.025,98.79065172527827,-0.023950233281493,-0.6318840579710145
0.084,0.025,96.48832721473153,-0.025038880248833592,-0.6376811594202898
0.088,0.015,94.81390938887935,-0.026127527216174184,-0.6521739130434783
0.092,0.02,92.93018933479566,-0.024416796267496113,-0.6536231884057971
0.096,0.015,91.465073737175,-0.02270606531881804,-0.6681159420289855
0.1,0.01,89.99995813955435,-0.0255054432348367,-0.6623188405797101
0.104,0.005,87.48833140077609,-0.02006220839813375,-0.6695652173913044
0.108,-0.01,85.81391357492392,-0.016796267496111975,-0.6681159420289855
0.112,0.005,84.34879797730326,-0.016796267496111975,-0.6855072463768116
0.116,0.02,82.46507792321957,-0.017262830482115084,-0.6681159420289855
0.12,-0.0,81.20926455383044,-0.014774494556765163,-0.6521739130434783
0.124,-0.0,79.74414895620978,-0.013996889580093312,-0.6536231884057971
0.128,-0.0,78.48833558682065,-0.014774494556765163,-0.6492753623188405
0.132,-0.0,77.0232199892,-0.015863141524105753,-0.6608695652173913
0.136,0.015,75.55810439157935,-0.018506998444790045,-0.6623188405797101
0.14,0.015,74.51159325042174,-0.024261275272161743,-0.672463768115942
0.144,0.015,73.46508210926413,-0.02534992223950233,-0.6681159420289855
0.148,0.015,71.79066428341196,-0.026127527216174184,-0.6666666666666666
0.152,-0.0,70.53485091402283,-0.027682737169517885,-0.6855072463768116
0.156,0.03,69.2790375446337,-0.03312597200622084,-0.6956521739130435
0.16,0.04,68.02322417524456,-0.03576982892690513,-0.672463768115942
0.164,0.02,67.39531749055,-0.03545878693623639,-0.7
0.168,0.025,67.18601526231848,-0.034836702954898914,-0.6811594202898551
0.172,0.04,65.5115974364663,-0.03421461897356143,-0.672463768115942
0.176,0.035,65.30229520823478,-0.03312597200622084,-0.663768115942029
0.18,0.03,64.04648183884565,-0.03297045101088647,-0.6869565217391305
0.184,0.04,63.41857515415109,-0.03265940902021773,-0.6869565217391305
0.188,0.05,62.16276178476196,-0.0328149300155521,-0.6797101449275362
0.192,0.04,61.5348551000674,-0.030793157076205287,-0.6898550724637681
0.196,0.045,61.325552871835875,-0.029548989113530325,-0.7072463768115942
0.2,0.055,60.48834395890979,-0.030948678071539656,-0.6927536231884058
0.204,0.045,59.44183281775218,-0.027838258164852255,-0.7246376811594203
0.208,0.055,58.81392613305761,-0.024261275272161743,-0.7014492753623188
0.212,0.05,58.60462390482609,-0.02534992223950233,-0.7159420289855073
0.216,0.06,57.976717220131526,-0.026283048211508554,-0.6898550724637681
0.22,0.045,57.13950830720544,-0.02223950233281493,-0.6985507246376812
0.224,0.06,56.720903850742395,-0.021150855365474338,-0.6956521739130435
0.228,0.055,56.30229939427935,-0.01866251944012442,-0.6739130434782609
0.232,0.04,55.465090481353265,-0.015085536547433904,-0.6956521739130435
0.236,0.06,54.62788156842718,-0.012441679626749611,-0.7043478260869566
0.24,0.045,54.62788156842718,-0.01088646967340591,-0.6956521739130435
0.244,0.05,54.209277111964134,-0.005909797822706065,-0.7202898550724638
0.248,0.06,53.79067265550109,-0.0,-0.7101449275362319
0.252,0.06,53.58137042726957,0.001088646967340591,-0.7275362318840579
0.256,0.055,53.162765970806525,-0.00031104199066874026,-0.7304347826086957
0.26,0.055,52.53485928611196,-0.0009331259720062209,-0.7188405797101449
0.264,0.045,52.116254829648916,-0.0026438569206842922,-0.7391304347826086
0.268,0.065,52.116254829648916,-0.005598755832037325,-0.7014492753623188
0.272,0.065,51.69765037318587,-0.009175738724727838,-0.7318840579710145
0.276,0.065,51.27904591672283,-0.014774494556765163,-0.6956521739130435
0.28,0.06,51.27904591672283,-0.018973561430793158,-0.7304347826086957
0.284,0.06,51.27904591672283,-0.024261275272161743,-0.7014492753623188
0.288,0.055,50.860441460259786,-0.027371695178849145,-0.7318840579710145
0.292,0.06,51.27904591672283,-0.029393468118195955,-0.7304347826086957
0.296,0.065,51.27904591672283,-0.03234836702954899,-0.7275362318840579
0.3,0.065,51.06974368849131,-0.03748055987558321,-0.7478260869565218
0.304,0.055,51.27904591672283,-0.03716951788491446,-0.7608695652173914
0.308,0.06,51.27904591672283,-0.034992223950233284,-0.755072463768116
0.312,0.085,51.27904591672283,-0.03545878693623639,-0.7376811594202899
0.316,0.06,51.48834814495435,-0.03561430793157076,-0.7260869565217392
0.32,0.055,51.69765037318587,-0.03234836702954899,-0.736231884057971
0.324,0.06,51.69765037318587,-0.031259720062208396,-0.7275362318840579
0.328,0.06,52.53485928611196,-0.027993779160186624,-0.7188405797101449
0.332,0.06,52.74416151434348,-0.02363919129082426,-0.7420289855072464
0.336,0.07,52.74416151434348,-0.0208398133748056,-0.7289855072463768
