Time(s),ECG(mV),BP(mmHg),EEG (C4-A1)(mV),Resp (sum)(l)
0.0,0.06,93.97670047595327,-0.010575427682737169,0.15072463768115943
0.004,0.05,93.97670047595327,-0.012130637636080872,0.1318840579710145
0.008,0.05,93.97670047595327,-0.013530326594090203,0.12028985507246377
0.012,0.06,94.39530493241631,-0.014463452566096423,0.10579710144927536
0.016,0.06,94.60460716064783,-0.015085536547433904,0.10434782608695652
0.02,0.06,93.97670047595327,-0.013841368584758942,0.08695652173913043
0.024,0.065,93.97670047595327,-0.013219284603421462,0.09420289855072464
0.028,0.06,93.76739824772174,-0.009797822706065318,0.08550724637681159
0.032,0.065,93.3487937912587,-0.01104199066874028,0.10144927536231885
0.036,0.06,93.13949156302718,-0.008709175738724729,0.0927536231884058
0.04,0.06,92.51158487833261,-0.008553654743390357,0.09855072463768116
0.044,0.065,92.30228265010109,-0.010575427682737169,0.09130434782608696
0.048,0.07,91.88367819363805,-0.016796267496111975,0.08695652173913043
0.052,0.07,91.25577150894348,-0.016174183514774496,0.07536231884057971
0.056,0.08,90.83716705248044,-0.015707620528771383,0.06376811594202898
0.06,0.085,90.4185625960174,-0.016951788491446344,0.04927536231884058
0.064,0.09,89.79065591132283,-0.01866251944012442,0.042028985507246375
0.068,0.09,89.16274922662826,-0.014930015552099534,0.03333333333333333
0.072,0.085,89.16274922662826,-0.016174183514774496,0.02463768115942029
0.076,0.105,88.32554031370218,-0.015707620528771383,0.02753623188405797
0.08,0.12,87.90693585723913,-0.014307931570762053,0.02753623188405797
0.084,0.12,87.27902917254457,-0.013996889580093312,0.0391304347826087
0.088,0.135,87.06972694431305,-0.01866251944012442,0.02753623188405797
0.092,0.135,86.86042471608152,-0.016796267496111975,0.034782608695652174
0.096,0.165,86.02321580315544,-0.015085536547433904,0.017391304347826087
0.1,0.14,85.81391357492392,-0.018195956454121306,0.017391304347826087
0.104,0.16,85.18600689022935,-0.02052877138413686,0.0014492753623188406
0.108,0.15,84.7674024337663,-0.018818040435458788,-0.004347826086956522
0.112,0.18,84.34879797730326,-0.019284603421461897,-0.017391304347826087
0.116,0.165,84.13949574907174,-0.017884914463452566,-0.020289855072463767
0.12,0.15,83.93019352084022,-0.017573872472783827,-0.03768115942028986
0.124,0.145,83.30228683614565,-0.018973561430793158,-0.028985507246376812
0.128,0.125,83.09298460791413,-0.017262830482115084,-0.042028985507246375
0.132,0.125,82.46507792321957,-0.015707620528771383,-0.028985507246376812
