Time(s),ECG(mV),BP(mmHg),EEG (C4-A1)(mV),Resp (sum)(l)
0.0,0.06,47.93021026501848,-0.028460342146189737,-0.7246376811594203
0.004,0.08,48.348814721481524,-0.027216174183514776,-0.717391304347826
0.008,0.08,48.348814721481524,-0.027682737169517885,-0.7289855072463768
0.012,0.095,47.51160580855544,-0.026127527216174184,-0.7231884057971014
0.016,0.08,47.72090803678696,-0.024572317262830483,-0.7420289855072464
0.02,0.08,47.093001352092394,-0.0255054432348367,-0.7492753623188406
0.024,0.09,47.72090803678696,-0.028615863141524107,-0.7376811594202899
0.028,0.125,47.093001352092394,-0.026749611197511663,-0.7579710144927536
0.032,0.14,47.093001352092394,-0.023950233281493,-0.7594202898550725
0.036,0.22,47.093001352092394,-0.022861586314152412,-0.744927536231884
0.04,0.315,46.88369912386087,-0.017884914463452566,-0.7347826086956522
0.044,0.475,46.046490210934785,-0.007465007776049767,-0.7420289855072464
0.048,0.66,46.25579243916631,0.002488335925349922,-0.7420289855072464
0.052,0.835,46.46509466739783,0.006065318818040436,-0.7391304347826086
0.056,0.92,46.25579243916631,0.008087091757387248,-0.7405797101449275
0.06,0.755,46.046490210934785,-0.001244167962674961,-0.7492753623188406
0.064,0.48,45.62788575447174,-0.014307931570762053,-0.7594202898550725
0.068,0.125,44.999979069777176,-0.025038880248833592,-0.7478260869565218
0.072,-0.185,44.999979069777176,-0.027682737169517885,-0.7666666666666667
0.076,-0.295,44.999979069777176,-0.028926905132192846,-0.7666666666666667
0.08,-0.305,44.58137461331413,-0.026749611197511663,-0.7768115942028986
0.084,-0.19,44.58137461331413,-0.023017107309486782,-0.7594202898550725
0.088,-0.1,44.58137461331413,-0.019906687402799376,-0.7695652173913043
0.092,-0.035,44.58137461331413,-0.019906687402799376,-0.7420289855072464
0.096,-0.0,44.37207238508261,-0.019440124416796267,-0.7492753623188406
0.1,0.03,44.37207238508261,-0.019284603421461897,-0.7463768115942029
0.104,0.06,44.16277015685109,-0.019595645412130637,-0.7579710144927536
0.108,0.08,44.58137461331413,-0.019284603421461897,-0.755072463768116
0.112,0.085,44.16277015685109,-0.017262830482115084,-0.7521739130434782
0.116,0.095,43.744165700388045,-0.018195956454121306,-0.7536231884057971
0.12,0.085,44.16277015685109,-0.019595645412130637,-0.7608695652173914
0.124,0.08,44.37207238508261,-0.02146189735614308,-0.7623188405797101
0.128,0.085,43.53486347215652,-0.020995334370139968,-0.7739130434782608
