Time(s),ECG(mV),BP(mmHg),EEG (C4-A1)(mV),Resp (sum)(l)
0.0,0.06,78.48833558682065,0.016640746500777605,0.6985507246376812
0.004,0.065,77.86042890212609,0.016329704510108865,0.7028985507246377
0.008,0.06,77.44182444566304,0.016329704510108865,0.7014492753623188
0.012,0.065,77.23252221743152,0.017729393468118197,0.7275362318840579
0.016,0.08,76.81391776096848,0.016485225505443235,0.7318840579710145
0.02,0.08,76.39531330450544,0.017573872472783827,0.7434782608695653
0.024,0.07,76.39531330450544,0.016640746500777605,0.7376811594202899
0.028,0.065,76.39531330450544,0.014618973561430793,0.7420289855072464
0.032,0.08,76.18601107627391,0.013996889580093312,0.7333333333333333
0.036,0.13,75.55810439157935,0.015863141524105753,0.736231884057971
0.04,0.18,75.55810439157935,0.021150855365474338,0.7159420289855073
0.044,0.31,75.55810439157935,0.030326594090202177,0.7376811594202899
0.048,0.5,75.34880216334783,0.04494556765163297,0.736231884057971
0.052,0.81,74.93019770688478,0.06329704510108865,0.7463768115942029
0.056,1.105,75.1394999351163,0.07153965785381027,0.7536231884057971
0.06,1.28,74.72089547865326,0.07387247278382582,0.7594202898550725
0.064,1.21,74.72089547865326,0.07200622083981338,0.7782608695652173
0.068,0.88,74.72089547865326,0.0594090202177294,0.7724637681159421
0.072,0.36,74.72089547865326,0.04743390357698289,0.7782608695652173
0.076,-0.13,74.72089547865326,0.04354587869362364,0.7739130434782608
0.08,-0.335,74.30229102219022,0.04339035769828927,0.7942028985507247
0.084,-0.4,74.30229102219022,0.04805598755832037,0.7884057971014493
0.088,-0.275,74.30229102219022,0.0552099533437014,0.7710144927536232
0.092,-0.16,74.0929887939587,0.06423017107309487,0.7724637681159421
0.096,-0.11,74.0929887939587,0.0671850699844479,0.7869565217391304
0.1,-0.07,73.88368656572717,0.06749611197511664,0.7840579710144927
0.104,-0.025,73.88368656572717,0.06687402799377916,0.8188405797101449
0.108,-0.0,73.67438433749565,0.06656298600311042,0.8057971014492754
0.112,0.02,73.04647765280109,0.06267496111975117,0.8347826086956521
0.116,0.025,73.04647765280109,0.05863141524105754,0.8318840579710145
