Time(s),ECG(mV),BP(mmHg),EEG (C4-A1)(mV),Resp (sum)(l)
0.0,0.04,82.25577569498805,-0.027371695178849145,-0.03768115942028986
0.004,0.035,82.04647346675652,-0.027216174183514776,-0.034782608695652174
0.008,0.04,81.837171238525,-0.024416796267496113,-0.0391304347826087
0.012,0.035,81.62786901029348,-0.021150855365474338,-0.04057971014492753
0.016,0.03,82.46507792321957,-0.021150855365474338,-0.0536231884057971
0.02,0.025,82.25577569498805,-0.02223950233281493,-0.06086956521739131
0.024,0.03,81.837171238525,-0.019751166407465007,-0.07101449275362319
0.028,0.025,82.88368237968261,-0.019595645412130637,-0.06956521739130435
0.032,0.04,83.09298460791413,-0.02255054432348367,-0.0782608695652174
0.036,0.035,83.30228683614565,-0.025816485225505444,-0.07391304347826087
0.04,0.035,83.30228683614565,-0.026283048211508554,-0.06666666666666667
0.044,0.035,84.7674024337663,-0.026749611197511663,-0.06956521739130435
0.048,0.03,85.6046113466924,-0.025972006220839814,-0.06231884057971015
0.052,0.035,85.6046113466924,-0.0223950233281493,-0.07246376811594203
0.056,0.04,86.44182025961848,-0.02146189735614308,-0.06666666666666667
0.06,0.04,88.11623808547066,-0.020995334370139968,-0.0782608695652174
0.064,0.02,87.90693585723913,-0.019595645412130637,-0.0782608695652174
0.068,0.03,88.32554031370218,-0.016796267496111975,-0.09130434782608696
0.072,0.04,89.16274922662826,-0.019751166407465007,-0.08840579710144927
0.076,0.045,89.99995813955435,-0.024261275272161743,-0.10434782608695652
0.08,0.045,90.62786482424892,-0.029860031104199068,-0.09855072463768116
0.084,0.04,91.25577150894348,-0.031259720062208396,-0.11014492753623188
0.088,0.045,91.25577150894348,-0.03188180404354588,-0.09420289855072464
0.092,0.05,91.465073737175,-0.03328149300155521,-0.09710144927536232
0.096,0.06,91.25577150894348,-0.03203732503888025,-0.08405797101449275
0.1,0.055,91.88367819363805,-0.03343701399688958,-0.0927536231884058
0.104,0.05,91.88367819363805,-0.03390357698289269,-0.0927536231884058
0.108,0.05,91.67437596540653,-0.03359253499222395,-0.09710144927536232
0.112,0.06,91.88367819363805,-0.029548989113530325,-0.09565217391304348
0.116,0.055,91.465073737175,-0.027682737169517885,-0.10869565217391304
0.12,0.05,91.465073737175,-0.028926905132192846,-0.11594202898550725
0.124,0.065,90.62786482424892,-0.02332814930015552,-0.12608695652173912
0.128,0.06,90.4185625960174,-0.02052877138413686,-0.12608695652173912
0.132,0.05,90.62786482424892,-0.02161741835147745,-0.12608695652173912
0.136,0.065,90.20926036778587,-0.021150855365474338,-0.11884057971014493
0.14,0.06,89.58135368309131,-0.018818040435458788,-0.11739130434782609
0.144,0.07,88.95344699839674,-0.02052877138413686,-0.12028985507246377
0.148,0.065,88.11623808547066,-0.017107309486780714,-0.11739130434782609
0.152,0.08,87.48833140077609,-0.017262830482115084,-0.12173913043478261
0.156,0.06,87.48833140077609,-0.018506998444790045,-0.12173913043478261
