Time(s),ECG(mV),BP(mmHg),EEG (C4-A1)(mV),Resp (sum)(l)
0.0,0.01,87.48833140077609,-0.03732503888024884,0.3333333333333333
0.004,-0.0,85.6046113466924,-0.03405909797822706,0.34057971014492755
0.008,-0.0,84.13949574907174,-0.03359253499222395,0.33768115942028987
0.012,0.015,82.67438015145109,-0.03701399688958009,0.3521739130434783
0.016,0.015,81.41856678206196,-0.03561430793157076,0.3536231884057971
0.02,0.01,79.74414895620978,-0.0359253499222395,0.34057971014492755
0.024,0.015,78.06973113035761,-0.03965785381026438,0.3333333333333333
0.028,0.015,76.81391776096848,-0.042301710730948676,0.3347826086956522
0.032,0.02,75.1394999351163,-0.04105754276827372,0.32608695652173914
0.036,0.015,74.30229102219022,-0.039502332814930013,0.32463768115942027
0.04,0.035,73.04647765280109,-0.039035769828926904,0.32463768115942027
0.044,0.03,71.58136205518043,-0.038569206842923795,0.3188405797101449
0.048,0.03,70.53485091402283,-0.0401244167962675,0.32753623188405795
0.052,0.035,70.11624645755978,-0.04354587869362364,0.3347826086956522
0.056,0.04,69.2790375446337,-0.04354587869362364,0.34202898550724636
0.06,0.025,68.65113085993913,-0.039191290824261274,0.32608695652173914
0.064,0.035,67.18601526231848,-0.038880248833592534,0.336231884057971
0.068,0.03,67.18601526231848,-0.038413685847589425,0.336231884057971
0.072,0.03,66.55810857762391,-0.038102643856920686,0.34492753623188405
0.076,0.04,65.72089966469782,-0.034836702954898914,0.32463768115942027
0.08,0.04,64.67438852354022,-0.034836702954898914,0.32463768115942027
0.084,0.04,64.04648183884565,-0.03328149300155521,0.3130434782608696
0.088,0.04,63.837179610614136,-0.03421461897356143,0.3188405797101449
0.092,0.04,62.99997069768805,-0.034681181959564544,0.30869565217391304
0.096,0.04,62.372064012993484,-0.03639191290824261,0.32463768115942027
0.1,0.04,61.95345955653044,-0.0343701399688958,0.32318840579710145
0.104,0.05,60.90694841537283,-0.03234836702954899,0.32753623188405795
0.108,0.04,60.90694841537283,-0.030482115085536547,0.32753623188405795
0.112,0.05,59.6511350459837,-0.028926905132192846,0.34347826086956523
0.116,0.045,59.023228361289135,-0.023017107309486782,0.336231884057971
0.12,0.045,59.23253058952066,-0.018973561430793158,0.32608695652173914
0.124,0.035,58.60462390482609,-0.017107309486780714,0.3188405797101449
0.128,0.05,57.976717220131526,-0.015863141524105753,0.3130434782608696
0.132,0.045,57.55811276366848,-0.01026438569206843,0.30434782608695654
0.136,0.045,56.93020607897392,-0.007465007776049767,0.30434782608695654
0.14,0.05,56.511601622510874,-0.005132192846034215,0.2985507246376812
0.144,0.05,56.720903850742395,-0.0029548989113530326,0.3
0.148,0.055,55.88369493781631,-0.0038880248833592537,0.32028985507246377
0.152,0.05,55.465090481353265,-0.006842923794712286,0.3188405797101449
0.156,0.05,55.465090481353265,-0.006842923794712286,0.336231884057971
0.16,0.055,54.8371837966587,-0.008087091757387248,0.3333333333333333
