Time(s),ECG(mV),BP(mmHg),EEG (C4-A1)(mV),Resp (sum)(l)
0.0,0.005,83.30228683614565,-0.030793157076205287,-0.1855072463768116
0.004,0.015,81.41856678206196,-0.031570762052877135,-0.1826086956521739
0.008,-0.0,80.58135786913587,-0.030793157076205287,-0.18405797101449275
0.012,0.005,79.11624227151522,-0.031726283048211505,-0.17391304347826086
0.016,0.02,77.44182444566304,-0.028771384136858476,-0.17971014492753623
0.02,0.015,76.39531330450544,-0.025660964230171075,-0.18115942028985507
0.024,0.02,75.76740661981087,-0.025038880248833592,-0.17971014492753623
0.028,0.02,74.0929887939587,-0.023950233281493,-0.19130434782608696
0.032,0.02,73.04647765280109,-0.02255054432348367,-0.20434782608695654
0.036,0.015,72.209268739875,-0.02146189735614308,-0.21014492753623187
0.04,0.02,70.95345537048587,-0.02161741835147745,-0.2144927536231884
0.044,0.02,70.11624645755978,-0.019906687402799376,-0.22028985507246376
0.048,0.015,69.06973531640217,-0.02177293934681182,-0.22028985507246376
0.052,0.02,68.23252640347609,-0.02348367029548989,-0.22753623188405797
0.056,0.025,67.81392194701304,-0.024261275272161743,-0.2246376811594203
0.06,0.02,67.18601526231848,-0.02379471228615863,-0.2318840579710145
0.064,0.03,66.34880634939239,-0.026127527216174184,-0.2217391304347826
0.068,0.04,66.13950412116087,-0.029237947122861586,-0.23333333333333334
0.072,0.035,64.88369075177174,-0.029237947122861586,-0.22608695652173913
0.076,0.03,64.25578406707717,-0.027682737169517885,-0.2391304347826087
0.08,0.03,63.41857515415109,-0.026127527216174184,-0.23768115942028986
0.084,0.04,62.79066846945653,-0.026905132192846033,-0.2463768115942029
0.088,0.04,62.16276178476196,-0.027527216174183515,-0.25507246376811593
0.092,0.035,61.74415732829892,-0.0255054432348367,-0.26811594202898553
0.096,0.05,61.11625064360435,-0.026438569206842923,-0.2565217391304348
0.1,0.04,60.279041730678266,-0.02534992223950233,-0.2753623188405797
0.104,0.04,59.6511350459837,-0.02379471228615863,-0.26231884057971017
0.108,0.045,59.023228361289135,-0.02410575427682737,-0.26521739130434785
0.112,0.055,58.60462390482609,-0.024261275272161743,-0.26811594202898553
0.116,0.045,57.767414991900004,-0.02255054432348367,-0.2608695652173913
0.12,0.05,57.13950830720544,-0.019906687402799376,-0.26666666666666666
0.124,0.055,57.13950830720544,-0.0223950233281493,-0.27246376811594203
0.128,0.06,56.720903850742395,-0.02332814930015552,-0.2768115942028985
0.132,0.055,56.30229939427935,-0.02363919129082426,-0.2942028985507246
0.136,0.05,55.67439270958479,-0.02410575427682737,-0.30434782608695654
0.14,0.05,55.25578825312174,-0.026283048211508554,-0.30144927536231886
0.144,0.055,55.25578825312174,-0.02534992223950233,-0.30869565217391304
0.148,0.055,54.62788156842718,-0.024883359253499222,-0.3173913043478261
0.152,0.045,54.418579340195656,-0.027371695178849145,-0.3159420289855073
0.156,0.05,54.418579340195656,-0.02332814930015552,-0.2956521739130435
0.16,0.06,54.62788156842718,-0.019751166407465007,-0.3115942028985507
0.164,0.065,54.62788156842718,-0.018040435458786936,-0.30579710144927535
0.168,0.05,54.418579340195656,-0.019284603421461897,-0.30869565217391304
0.172,0.06,54.62788156842718,-0.016329704510108865,-0.2985507246376812
0.176,0.05,54.8371837966587,-0.014463452566096423,-0.3188405797101449
0.18,0.065,54.418579340195656,-0.012441679626749611,-0.32608695652173914
0.184,0.06,54.418579340195656,-0.0119751166407465,-0.34202898550724636
0.188,0.06,53.99997488373261,-0.0119751166407465,-0.3463768115942029
0.192,0.06,54.62788156842718,-0.01135303265940902,-0.3521739130434783
0.196,0.065,54.62788156842718,-0.01275272161741835,-0.34202898550724636
0.2,0.065,54.62788156842718,-0.01275272161741835,-0.3536231884057971
0.204,0.07,54.62788156842718,-0.014307931570762053,-0.3492753623188406
0.208,0.065,55.465090481353265,-0.014307931570762053,-0.35942028985507246
0.212,0.075,55.88369493781631,-0.016796267496111975,-0.3536231884057971
0.216,0.055,56.30229939427935,-0.016174183514774496,-0.35797101449275365
0.22,0.06,56.30229939427935,-0.014463452566096423,-0.3536231884057971
0.224,0.07,57.13950830720544,-0.017884914463452566,-0.35797101449275365
0.228,0.07,57.34881053543696,-0.02006220839813375,-0.37681159420289856
0.232,0.07,57.13950830720544,-0.02052877138413686,-0.3898550724637681
0.236,0.07,57.767414991900004,-0.02037325038880249,-0.391304347826087
0.24,0.06,58.39532167659457,-0.019284603421461897,-0.4043478260869565
0.244,0.065,58.18601944836305,-0.017418351477449457,-0.4101449275362319
0.248,0.06,59.023228361289135,-0.016174183514774496,-0.39855072463768115
0.252,0.07,59.023228361289135,-0.01866251944012442,-0.41739130434782606
0.256,0.07,59.44183281775218,-0.018040435458786936,-0.391304347826087
0.26,0.06,59.6511350459837,-0.016018662519440126,-0.4101449275362319
0.264,0.07,60.279041730678266,-0.017418351477449457,-0.39420289855072466
0.268,0.07,60.279041730678266,-0.018195956454121306,-0.4043478260869565
0.272,0.08,60.069739502446744,-0.017573872472783827,-0.4101449275362319
0.276,0.06,60.48834395890979,-0.016329704510108865,-0.4115942028985507
0.28,0.07,61.11625064360435,-0.015863141524105753,-0.41739130434782606
0.284,0.075,60.69764618714131,-0.014930015552099534,-0.4405797101449275
0.288,0.08,60.90694841537283,-0.013841368584758942,-0.4463768115942029
0.292,0.08,61.11625064360435,-0.01181959564541213,-0.45942028985507244
0.296,0.08,61.11625064360435,-0.01088646967340591,-0.45362318840579713
0.3,0.075,60.90694841537283,-0.007620528771384137,-0.4579710144927536
0.304,0.085,60.69764618714131,-0.007465007776049767,-0.45217391304347826
0.308,0.07,60.90694841537283,-0.008553654743390357,-0.45362318840579713
0.312,0.08,61.11625064360435,-0.012130637636080872,-0.4492753623188406
0.316,0.085,60.69764618714131,-0.01181959564541213,-0.45217391304347826
0.32,0.08,60.48834395890979,-0.012130637636080872,-0.4579710144927536
0.324,0.08,60.90694841537283,-0.015707620528771383,-0.463768115942029
0.328,0.08,60.69764618714131,-0.015707620528771383,-0.47391304347826085
