Time(s),ECG(mV),BP(mmHg),EEG (C4-A1)(mV),Resp (sum)(l)
0.0,0.065,71.16275759871739,-0.03530326594090202,-1.0318840579710145
0.004,0.085,70.74415314225435,-0.03188180404354588,-1.046376811594203
0.008,0.085,70.3255486857913,-0.030948678071539656,-1.0333333333333334
0.012,0.1,69.69764200109674,-0.024883359253499222,-1.0492753623188407
0.016,0.095,69.69764200109674,-0.0223950233281493,-1.0478260869565217
0.02,0.095,69.69764200109674,-0.017418351477449457,-1.0695652173913044
0.024,0.095,69.06973531640217,-0.014463452566096423,-1.0724637681159421
0.028,0.105,68.86043308817065,-0.00933125972006221,-1.0898550724637681
0.032,0.12,68.65113085993913,-0.005598755832037325,-1.0942028985507246
0.036,0.14,68.23252640347609,-0.005443234836702955,-1.1057971014492753
0.04,0.135,68.02322417524456,-0.006842923794712286,-1.1
0.044,0.145,67.60461971878152,-0.0035769828926905133,-1.0971014492753624
0.048,0.14,67.39531749055,-0.0,-1.0855072463768116
0.052,0.145,67.60461971878152,-0.002488335925349922,-1.0782608695652174
0.056,0.15,66.55810857762391,-0.002488335925349922,-1.0811594202898551
0.06,0.15,66.76741080585543,-0.0037325038880248835,-1.0840579710144929
0.064,0.15,66.34880634939239,-0.007776049766718507,-1.0884057971014494
0.068,0.145,65.93020189292935,-0.009020217729393468,-1.0956521739130434
0.072,0.145,65.72089966469782,-0.008709175738724729,-1.1057971014492753
0.076,0.12,64.88369075177174,-0.01119751166407465,-1.1144927536231883
0.08,0.115,64.88369075177174,-0.015085536547433904,-1.1246376811594203
0.084,0.1,64.88369075177174,-0.013063763608087092,-1.127536231884058
0.088,0.1,64.67438852354022,-0.014307931570762053,-1.1333333333333333
0.092,0.08,64.67438852354022,-0.012908242612752722,-1.1188405797101448
0.096,0.065,63.837179610614136,-0.018040435458786936,-1.1333333333333333
0.1,0.05,63.41857515415109,-0.015707620528771383,-1.126086956521739
0.104,0.055,63.627877382382614,-0.014618973561430793,-1.1347826086956523
0.108,0.045,62.99997069768805,-0.015863141524105753,-1.1304347826086956
0.112,0.06,62.99997069768805,-0.013841368584758942,-1.136231884057971
0.116,0.06,62.79066846945653,-0.014930015552099534,-1.1405797101449275
0.12,0.06,62.581366241225005,-0.014152410575427682,-1.155072463768116
0.124,0.06,62.372064012993484,-0.014307931570762053,-1.1594202898550725
0.128,0.06,61.74415732829892,-0.012908242612752722,-1.173913043478261
0.132,0.08,61.5348551000674,-0.012441679626749611,-1.173913043478261
0.136,0.07,61.325552871835875,-0.017418351477449457,-1.1869565217391305
0.14,0.08,61.325552871835875,-0.02192846034214619,-1.1768115942028985
0.144,0.08,60.90694841537283,-0.02068429237947123,-1.1753623188405797
0.148,0.08,60.279041730678266,-0.019284603421461897,-1.1681159420289855
0.152,0.08,60.69764618714131,-0.02161741835147745,-1.1695652173913043
0.156,0.075,60.69764618714131,-0.019906687402799376,-1.173913043478261
0.16,0.085,60.069739502446744,-0.018818040435458788,-1.1695652173913043
0.164,0.085,59.6511350459837,-0.02208398133748056,-1.181159420289855
0.168,0.07,59.6511350459837,-0.023017107309486782,-1.1884057971014492
0.172,0.11,59.23253058952066,-0.0223950233281493,-1.1956521739130435
0.176,0.14,59.023228361289135,-0.02270606531881804,-1.2028985507246377
0.18,0.21,58.81392613305761,-0.0208398133748056,-1.2130434782608697
0.184,0.34,58.81392613305761,-0.015552099533437015,-1.2130434782608697
0.188,0.555,59.023228361289135,-0.004976671850699844,-1.2173913043478262
0.192,0.815,58.39532167659457,0.006220839813374806,-1.2130434782608697
0.196,1.055,58.81392613305761,0.013063763608087092,-1.2217391304347827
0.2,1.19,57.976717220131526,0.013841368584758942,-1.2057971014492754
0.204,1.055,57.976717220131526,0.008087091757387248,-1.2260869565217392
0.208,0.76,58.39532167659457,-0.006220839813374806,-1.2144927536231884
0.212,0.32,58.60462390482609,-0.02021772939346812,-1.228985507246377
0.216,-0.095,57.55811276366848,-0.027371695178849145,-1.228985507246377
0.22,-0.275,57.55811276366848,-0.03110419906687403,-1.2420289855072464
0.224,-0.32,57.767414991900004,-0.03312597200622084,-1.2449275362318841
0.228,-0.215,57.55811276366848,-0.031415241057542766,-1.2579710144927536
0.232,-0.12,57.55811276366848,-0.027838258164852255,-1.2565217391304349
0.236,-0.06,57.976717220131526,-0.027060653188180406,-1.2565217391304349
0.24,-0.05,57.767414991900004,-0.028615863141524107,-1.2463768115942029
0.244,-0.025,57.13950830720544,-0.023950233281493,-1.2434782608695651
0.248,0.005,57.34881053543696,-0.023017107309486782,-1.2391304347826086
0.252,0.02,57.55811276366848,-0.025194401244167962,-1.2347826086956522
0.256,0.045,57.13950830720544,-0.02379471228615863,-1.2405797101449276
0.26,0.04,57.13950830720544,-0.024261275272161743,-1.2434782608695651
0.264,0.045,57.13950830720544,-0.026438569206842923,-1.2492753623188406
0.268,0.04,57.13950830720544,-0.027060653188180406,-1.2550724637681159
0.272,0.06,57.13950830720544,-0.0255054432348367,-1.2608695652173914
0.276,0.055,56.720903850742395,-0.027838258164852255,-1.263768115942029
0.28,0.055,57.13950830720544,-0.03265940902021773,-1.271014492753623
0.284,0.07,56.93020607897392,-0.03110419906687403,-1.26231884057971
0.288,0.075,57.13950830720544,-0.03219284603421462,-1.2652173913043478
0.292,0.065,57.13950830720544,-0.029860031104199068,-1.2521739130434784
0.296,0.06,56.30229939427935,-0.030637636080870917,-1.2550724637681159
0.3,0.07,56.511601622510874,-0.03110419906687403,-1.2449275362318841
0.304,0.065,56.30229939427935,-0.029082426127527216,-1.2521739130434784
0.308,0.075,56.511601622510874,-0.024727838258164853,-1.2463768115942029
0.312,0.08,56.93020607897392,-0.02037325038880249,-1.2550724637681159
0.316,0.095,56.30229939427935,-0.018195956454121306,-1.2579710144927536
0.32,0.095,56.30229939427935,-0.014307931570762053,-1.2666666666666666
0.324,0.1,56.30229939427935,-0.014307931570762053,-1.271014492753623
0.328,0.095,56.30229939427935,-0.011508553654743391,-1.2753623188405796
0.332,0.105,55.67439270958479,-0.006842923794712286,-1.271014492753623
0.336,0.11,56.09299716604783,-0.0038880248833592537,-1.2666666666666666
0.34,0.115,55.67439270958479,-0.004665629860031105,-1.2550724637681159
0.344,0.115,55.465090481353265,0.0018662519440124418,-1.2463768115942029
0.348,0.1,55.67439270958479,0.00015552099533437013,-1.2405797101449276
0.352,0.115,55.88369493781631,-0.004821150855365474,-1.2405797101449276
0.356,0.12,55.67439270958479,-0.004354587869362364,-1.2405797101449276
0.36,0.115,55.25578825312174,-0.00933125972006221,-1.2420289855072464
0.364,0.13,55.465090481353265,-0.012597200622083981,-1.2507246376811594
0.368,0.13,56.09299716604783,-0.017884914463452566,-1.2521739130434784
0.372,0.14,56.09299716604783,-0.017418351477449457,-1.2536231884057971
0.376,0.145,56.30229939427935,-0.023017107309486782,-1.2579710144927536
0.38,0.14,57.13950830720544,-0.024727838258164853,-1.26231884057971
0.384,0.16,58.60462390482609,-0.023950233281493,-1.2507246376811594
0.388,0.175,59.86043727421522,-0.024416796267496113,-1.2536231884057971
0.392,0.165,61.5348551000674,-0.02255054432348367,-1.2391304347826086
0.396,0.17,64.04648183884565,-0.024572317262830483,-1.2449275362318841
0.4,0.18,66.13950412116087,-0.0208398133748056,-1.2318840579710144
0.404,0.185,68.86043308817065,-0.018818040435458788,-1.2347826086956522
0.408,0.2,71.58136205518043,-0.015552099533437015,-1.2318840579710144
0.412,0.2,74.72089547865326,-0.014152410575427682,-1.2391304347826086
0.416,0.22,77.23252221743152,-0.01181959564541213,-1.2347826086956522
0.42,0.21,81.41856678206196,-0.009642301710730949,-1.2405797101449276
0.424,0.22,84.55810020553479,-0.009953343701399688,-1.2347826086956522
0.428,0.22,87.90693585723913,-0.008398133748055987,-1.23768115942029
0.432,0.23,91.465073737175,-0.008242612752721618,-1.2260869565217392
0.436,0.24,95.02321161711087,-0.010575427682737169,-1.2231884057971014
0.44,0.225,99.20925618174131,-0.014307931570762053,-1.2130434782608697
0.444,0.24,102.13948737698261,-0.016018662519440126,-1.2043478260869565
0.448,0.235,105.27902080045544,-0.015552099533437015,-1.1956521739130435
0.452,0.24,108.83715868039131,-0.017107309486780714,-1.1942028985507247
0.456,0.24,110.93018096270653,-0.015241057542768274,-1.1942028985507247
0.46,0.22,113.23250547325327,-0.014463452566096423,-1.1985507246376812
0.464,0.215,115.53482998380001,-0.014152410575427682,-1.1971014492753622
0.468,0.225,116.79064335318914,-0.012286158631415241,-1.1985507246376812
0.472,0.215,118.25575895080979,-0.009642301710730949,-1.1942028985507247
0.476,0.21,118.67436340727284,-0.00933125972006221,-1.1898550724637682
0.48,0.2,119.3022700919674,-0.01010886469673406,-1.1884057971014492
0.484,0.18,119.09296786373588,-0.008553654743390357,-1.1652173913043478
0.488,0.16,119.51157232019892,-0.010575427682737169,-1.163768115942029
0.492,0.155,118.67436340727284,-0.01119751166407465,-1.144927536231884
0.496,0.14,117.83715449434675,-0.015241057542768274,-1.136231884057971
0.5,0.12,116.79064335318914,-0.01866251944012442,-1.1217391304347826
0.504,0.095,116.3720388967261,-0.018195956454121306,-1.1304347826086956
0.508,0.085,114.06971438617936,-0.02363919129082426,-1.1217391304347826
0.512,0.065,113.23250547325327,-0.0255054432348367,-1.117391304347826
0.516,0.05,111.13948319093805,-0.027527216174183515,-1.117391304347826
0.52,0.04,109.88366982154892,-0.027527216174183515,-1.1217391304347826
0.524,0.015,108.20925199569675,-0.030793157076205287,-1.1130434782608696
0.528,0.015,106.11622971338153,-0.029082426127527216,-1.1130434782608696
0.532,-0.015,104.02320743106631,-0.03188180404354588,-1.0971014492753624
0.536,-0.01,102.76739406167718,-0.03359253499222395,-1.0826086956521739
0.54,-0.02,100.88367400759348,-0.03716951788491446,-1.0623188405797102
0.544,-0.02,99.20925618174131,-0.034836702954898914,-1.0507246376811594
0.548,-0.025,98.1627450405837,-0.03219284603421462,-1.0405797101449274
0.552,-0.025,96.48832721473153,-0.03188180404354588,-1.036231884057971
0.556,-0.02,94.60460716064783,-0.029548989113530325,-1.0347826086956522
0.56,-0.02,92.93018933479566,-0.025816485225505444,-1.0260869565217392
0.564,-0.02,92.30228265010109,-0.024261275272161743,-1.0260869565217392
0.568,-0.02,90.4185625960174,-0.020995334370139968,-1.0202898550724637
0.572,-0.02,89.58135368309131,-0.019284603421461897,-1.0115942028985507
0.576,-0.025,87.90693585723913,-0.018040435458786936,-1.0028985507246377
0.58,-0.025,86.65112248785,-0.02052877138413686,-1.0
0.584,-0.025,86.23251803138696,-0.02161741835147745,-0.9681159420289855
0.588,-0.02,84.7674024337663,-0.019440124416796267,-0.9623188405797102
0.592,-0.03,83.93019352084022,-0.017418351477449457,-0.936231884057971
0.596,-0.02,83.09298460791413,-0.017729393468118197,-0.9391304347826087
0.6,-0.02,81.837171238525,-0.019284603421461897,-0.9217391304347826
0.604,-0.01,81.41856678206196,-0.017884914463452566,-0.9260869565217391
0.608,-0.015,80.58135786913587,-0.019284603421461897,-0.9144927536231884
0.612,-0.015,80.16275341267283,-0.02006220839813375,-0.9231884057971015
0.616,-0.0,78.9069400432837,-0.02052877138413686,-0.9159420289855073
0.62,-0.005,78.48833558682065,-0.02208398133748056,-0.9231884057971015
0.624,-0.0,77.86042890212609,-0.026127527216174184,-0.9014492753623189
0.628,-0.005,77.44182444566304,-0.025816485225505444,-0.9101449275362319
0.632,-0.0,76.60461553273696,-0.026749611197511663,-0.881159420289855
0.636,0.005,76.60461553273696,-0.027060653188180406,-0.8710144927536232
0.64,-0.0,76.18601107627391,-0.030015552099533438,-0.8565217391304348
0.644,-0.0,75.34880216334783,-0.029860031104199068,-0.8405797101449275
0.648,-0.0,74.72089547865326,-0.028149300155520994,-0.8333333333333334
0.652,0.01,74.72089547865326,-0.03405909797822706,-0.8318840579710145
0.656,0.015,73.67438433749565,-0.034681181959564544,-0.8333333333333334
