Time(s),ECG(mV),BP(mmHg),EEG (C4-A1)(mV),Resp (sum)(l)
0.0,0.08,72.209268739875,-0.024727838258164853,-0.26811594202898553
0.004,0.065,72.209268739875,-0.02317262830482115,-0.2782608695652174
0.008,0.085,71.58136205518043,-0.02223950233281493,-0.27391304347826084
0.012,0.07,71.16275759871739,-0.02363919129082426,-0.27391304347826084
0.016,0.08,71.16275759871739,-0.02161741835147745,-0.2826086956521739
0.02,0.085,70.95345537048587,-0.02021772939346812,-0.2782608695652174
0.024,0.09,70.3255486857913,-0.019284603421461897,-0.27391304347826084
0.028,0.095,70.11624645755978,-0.018195956454121306,-0.28405797101449276
0.032,0.11,69.69764200109674,-0.014463452566096423,-0.2565217391304348
0.036,0.105,69.48833977286522,-0.01275272161741835,-0.2608695652173913
0.04,0.1,69.06973531640217,-0.01275272161741835,-0.23768115942028986
0.044,0.115,69.2790375446337,-0.01275272161741835,-0.23768115942028986
0.048,0.13,68.44182863170761,-0.013374805598755831,-0.2289855072463768
0.052,0.13,68.02322417524456,-0.013063763608087092,-0.23478260869565218
0.056,0.14,67.60461971878152,-0.013374805598755831,-0.23768115942028986
0.06,0.155,67.18601526231848,-0.010575427682737169,-0.2492753623188406
0.064,0.155,67.18601526231848,-0.006220839813374806,-0.25072463768115943
0.068,0.165,66.76741080585543,-0.005443234836702955,-0.25217391304347825
0.072,0.16,66.55810857762391,-0.005598755832037325,-0.2391304347826087
0.076,0.165,66.55810857762391,-0.0,-0.23623188405797102
0.08,0.16,66.34880634939239,0.0029548989113530326,-0.2289855072463768
0.084,0.16,66.34880634939239,0.001088646967340591,-0.2246376811594203
0.088,0.14,65.93020189292935,-0.001244167962674961,-0.21594202898550724
0.092,0.125,65.5115974364663,-0.003421461897356143,-0.2028985507246377
0.096,0.13,65.5115974364663,-0.00933125972006221,-0.21304347826086956
0.1,0.12,65.5115974364663,-0.007931570762052876,-0.2028985507246377
0.104,0.11,64.67438852354022,-0.007153965785381027,-0.20579710144927535
0.108,0.1,64.67438852354022,-0.008087091757387248,-0.21014492753623187
0.112,0.08,64.4650862953087,-0.0104199066874028,-0.21304347826086956
0.116,0.08,63.837179610614136,-0.009175738724727838,-0.20434782608695654
0.12,0.06,63.627877382382614,-0.006842923794712286,-0.21159420289855072
0.124,0.065,63.627877382382614,-0.004199066874027994,-0.2028985507246377
0.128,0.07,63.627877382382614,-0.005598755832037325,-0.2072463768115942
0.132,0.08,62.99997069768805,-0.0029548989113530326,-0.1826086956521739
0.136,0.075,63.627877382382614,-0.0018662519440124418,-0.18840579710144928
0.14,0.075,62.99997069768805,-0.0,-0.17101449275362318
0.144,0.08,62.99997069768805,-0.0,-0.17391304347826086
0.148,0.07,62.581366241225005,0.001244167962674961,-0.16231884057971013
0.152,0.075,62.372064012993484,0.001088646967340591,-0.1681159420289855
0.156,0.07,62.16276178476196,0.001244167962674961,-0.1681159420289855
0.16,0.08,62.372064012993484,0.001244167962674961,-0.1681159420289855
0.164,0.07,61.95345955653044,0.0038880248833592537,-0.1753623188405797
0.168,0.085,62.16276178476196,0.0017107309486780716,-0.17246376811594202
0.172,0.08,62.16276178476196,-0.0,-0.16666666666666666
0.176,0.08,61.5348551000674,0.0017107309486780716,-0.15942028985507245
0.18,0.06,61.95345955653044,0.0027993779160186624,-0.1492753623188406
0.184,0.075,61.74415732829892,-0.0,-0.1391304347826087
0.188,0.085,61.5348551000674,-0.0,-0.13768115942028986
0.192,0.125,61.11625064360435,-0.0013996889580093312,-0.1246376811594203
0.196,0.175,61.325552871835875,-0.002488335925349922,-0.12753623188405797
0.2,0.315,61.11625064360435,0.0015552099533437014,-0.12318840579710146
0.204,0.5,61.325552871835875,0.01181959564541213,-0.13333333333333333
0.208,0.805,60.90694841537283,0.021150855365474338,-0.13333333333333333
0.212,1.1,61.11625064360435,0.027838258164852255,-0.1391304347826087
0.216,1.315,60.48834395890979,0.030637636080870917,-0.13478260869565217
0.22,1.285,60.90694841537283,0.025194401244167962,-0.1391304347826087
0.224,0.965,60.48834395890979,0.009953343701399688,-0.12608695652173912
0.228,0.425,60.69764618714131,-0.006376360808709175,-0.12173913043478261
