Time(s),ECG(mV),BP(mmHg),EEG (C4-A1)(mV),Resp (sum)(l)
0.0,0.06,87.90693585723913,-0.02021772939346812,0.26666666666666666
0.004,0.05,87.69763362900761,-0.022861586314152412,0.2782608695652174
0.008,0.04,87.69763362900761,-0.023950233281493,0.28840579710144926
0.012,0.06,86.86042471608152,-0.021150855365474338,0.2927536231884058
0.016,0.095,86.86042471608152,-0.02068429237947123,0.30144927536231886
0.02,0.18,86.23251803138696,-0.013685847589424573,0.3101449275362319
0.024,0.34,85.39530911846087,-0.005598755832037325,0.3159420289855073
0.028,0.58,85.6046113466924,0.002177293934681182,0.3130434782608696
0.032,0.89,85.39530911846087,0.016329704510108865,0.30144927536231886
0.036,1.2,84.7674024337663,0.022861586314152412,0.2942028985507246
0.04,1.33,84.55810020553479,0.025816485225505444,0.3072463768115942
0.044,1.175,84.34879797730326,0.012286158631415241,0.30579710144927535
0.048,0.75,84.7674024337663,-0.003421461897356143,0.29130434782608694
0.052,0.205,84.13949574907174,-0.016796267496111975,0.2971014492753623
0.056,-0.205,83.30228683614565,-0.026905132192846033,0.3101449275362319
0.06,-0.405,83.09298460791413,-0.030637636080870917,0.3072463768115942
0.064,-0.385,83.09298460791413,-0.029860031104199068,0.32463768115942027
0.068,-0.265,82.46507792321957,-0.027371695178849145,0.32463768115942027
0.072,-0.165,82.04647346675652,-0.02363919129082426,0.33043478260869563
0.076,-0.11,81.41856678206196,-0.024261275272161743,0.33043478260869563
0.08,-0.065,81.41856678206196,-0.024883359253499222,0.3333333333333333
0.084,-0.02,81.20926455383044,-0.024261275272161743,0.32608695652173914
0.088,-0.0,81.20926455383044,-0.02270606531881804,0.32463768115942027
0.092,0.02,80.7906600973674,-0.01866251944012442,0.3188405797101449
0.096,0.02,79.9534511844413,-0.017418351477449457,0.3188405797101449
0.1,0.02,79.9534511844413,-0.02052877138413686,0.3115942028985507
0.104,0.015,79.9534511844413,-0.02332814930015552,0.32318840579710145
0.108,0.015,79.53484672797826,-0.023017107309486782,0.33043478260869563
0.112,0.02,78.9069400432837,-0.019751166407465007,0.336231884057971
0.116,0.025,79.74414895620978,-0.02223950233281493,0.35942028985507246
0.12,0.04,78.48833558682065,-0.02146189735614308,0.35507246376811596
0.124,0.045,77.86042890212609,-0.02161741835147745,0.35942028985507246
0.128,0.05,78.06973113035761,-0.0255054432348367,0.36086956521739133
0.132,0.05,77.65112667389457,-0.025194401244167962,0.35942028985507246
0.136,0.06,77.65112667389457,-0.02410575427682737,0.35942028985507246
