Time(s),ECG(mV),BP(mmHg),EEG (C4-A1)(mV),Resp (sum)(l)
0.0,0.045,55.67439270958479,-0.031726283048211505,0.3739130434782609
0.004,0.045,55.25578825312174,-0.03265940902021773,0.3826086956521739
0.008,0.045,54.8371837966587,-0.034836702954898914,0.3695652173913043
0.012,0.045,55.04648602489022,-0.03390357698289269,0.3739130434782609
0.016,0.04,54.8371837966587,-0.031259720062208396,0.37971014492753624
0.02,0.055,54.8371837966587,-0.031726283048211505,0.38405797101449274
0.024,0.06,54.8371837966587,-0.03390357698289269,0.3884057971014493
0.028,0.045,54.418579340195656,-0.03250388802488336,0.4115942028985507
0.032,0.045,54.418579340195656,-0.03297045101088647,0.40869565217391307
0.036,0.04,54.8371837966587,-0.03203732503888025,0.4
0.04,0.03,54.8371837966587,-0.034836702954898914,0.3884057971014493
0.044,0.04,54.209277111964134,-0.0359253499222395,0.3898550724637681
0.048,0.06,54.62788156842718,-0.03965785381026438,0.3884057971014493
0.052,0.06,54.62788156842718,-0.04354587869362364,0.3884057971014493
0.056,0.06,55.04648602489022,-0.046189735614307934,0.35507246376811596
0.06,0.055,55.465090481353265,-0.04681181959564541,0.3710144927536232
0.064,0.055,55.04648602489022,-0.049922239502332814,0.34347826086956523
0.068,0.075,55.465090481353265,-0.05225505443234837,0.3739130434782609
0.072,0.06,55.465090481353265,-0.052099533437014,0.3536231884057971
0.076,0.07,55.88369493781631,-0.04836702954898912,0.3710144927536232
0.08,0.065,56.30229939427935,-0.04712286158631415,0.3565217391304348
0.084,0.07,56.720903850742395,-0.04494556765163297,0.3710144927536232
0.088,0.06,56.09299716604783,-0.039191290824261274,0.35942028985507246
0.092,0.07,56.720903850742395,-0.03732503888024884,0.35942028985507246
0.096,0.08,57.34881053543696,-0.03374805598755832,0.34202898550724636
0.1,0.075,57.34881053543696,-0.0297045101088647,0.34492753623188405
0.104,0.08,57.34881053543696,-0.027838258164852255,0.336231884057971
0.108,0.07,57.55811276366848,-0.027682737169517885,0.3173913043478261
0.112,0.075,58.18601944836305,-0.027682737169517885,0.3333333333333333
0.116,0.08,58.39532167659457,-0.025972006220839814,0.34202898550724636
0.12,0.075,58.81392613305761,-0.027216174183514776,0.34492753623188405
0.124,0.08,58.81392613305761,-0.03110419906687403,0.3521739130434783
0.128,0.09,58.39532167659457,-0.03452566096423017,0.3565217391304348
0.132,0.08,59.023228361289135,-0.03654743390357698,0.34492753623188405
0.136,0.08,59.023228361289135,-0.039346811819595644,0.3521739130434783
0.14,0.06,59.23253058952066,-0.04339035769828927,0.3391304347826087
0.144,0.075,59.44183281775218,-0.0447900466562986,0.34782608695652173
0.148,0.08,59.023228361289135,-0.046189735614307934,0.32753623188405795
0.152,0.08,59.44183281775218,-0.04805598755832037,0.32608695652173914
0.156,0.085,59.6511350459837,-0.04852255054432349,0.32318840579710145
0.16,0.085,59.023228361289135,-0.04758942457231726,0.33043478260869563
0.164,0.085,59.44183281775218,-0.04852255054432349,0.3115942028985507
0.168,0.08,59.6511350459837,-0.049455676516329705,0.3289855072463768
0.172,0.095,59.023228361289135,-0.046034214618973564,0.34057971014492755
0.176,0.09,58.81392613305761,-0.0416796267496112,0.336231884057971
0.18,0.08,59.44183281775218,-0.04090202177293935,0.34202898550724636
0.184,0.08,59.6511350459837,-0.039191290824261274,0.3492753623188406
0.188,0.085,58.81392613305761,-0.03545878693623639,0.336231884057971
0.192,0.08,58.39532167659457,-0.03530326594090202,0.34202898550724636
0.196,0.095,58.60462390482609,-0.03219284603421462,0.3333333333333333
0.2,0.09,58.39532167659457,-0.027371695178849145,0.3144927536231884
0.204,0.085,57.976717220131526,-0.024261275272161743,0.3173913043478261
0.208,0.085,57.55811276366848,-0.02270606531881804,0.3130434782608696
0.212,0.09,57.976717220131526,-0.019284603421461897,0.33043478260869563
0.216,0.095,57.55811276366848,-0.015863141524105753,0.32028985507246377
0.22,0.1,57.34881053543696,-0.015863141524105753,0.33043478260869563
0.224,0.11,57.34881053543696,-0.017573872472783827,0.33768115942028987
0.228,0.105,56.511601622510874,-0.017418351477449457,0.33768115942028987
0.232,0.115,57.13950830720544,-0.016174183514774496,0.34202898550724636
0.236,0.105,56.720903850742395,-0.016018662519440126,0.33768115942028987
0.24,0.115,56.09299716604783,-0.017262830482115084,0.33043478260869563
0.244,0.13,55.67439270958479,-0.018040435458786936,0.3318840579710145
0.248,0.135,55.465090481353265,-0.019284603421461897,0.3130434782608696
0.252,0.14,55.25578825312174,-0.0208398133748056,0.32753623188405795
0.256,0.14,54.62788156842718,-0.02270606531881804,0.3101449275362319
0.26,0.135,54.62788156842718,-0.02037325038880249,0.30579710144927535
0.264,0.14,54.62788156842718,-0.02208398133748056,0.3072463768115942
0.268,0.13,54.209277111964134,-0.024883359253499222,0.33043478260869563
0.272,0.125,53.162765970806525,-0.02270606531881804,0.32463768115942027
0.276,0.12,53.162765970806525,-0.02037325038880249,0.33043478260869563
0.28,0.12,53.37206819903805,-0.0208398133748056,0.336231884057971
0.284,0.11,52.53485928611196,-0.019906687402799376,0.3188405797101449
0.288,0.11,52.53485928611196,-0.017884914463452566,0.3333333333333333
0.292,0.095,51.69765037318587,-0.017418351477449457,0.3289855072463768
0.296,0.095,51.48834814495435,-0.016640746500777605,0.3188405797101449
