Time(s),ECG(mV),BP(mmHg),EEG (C4-A1)(mV),Resp (sum)(l)
0.0,0.055,55.67439270958479,-0.0,0.4
0.004,0.045,56.30229939427935,0.004510108864696734,0.3782608695652174
0.008,0.06,56.30229939427935,0.005443234836702955,0.3884057971014493
0.012,0.06,56.720903850742395,0.005598755832037325,0.3927536231884058
0.016,0.06,57.13950830720544,0.006842923794712286,0.39420289855072466
0.02,0.065,56.511601622510874,0.009953343701399688,0.3884057971014493
0.024,0.06,57.55811276366848,0.01275272161741835,0.4043478260869565
0.028,0.06,57.13950830720544,0.013219284603421462,0.40869565217391307
0.032,0.065,57.976717220131526,0.014774494556765163,0.41884057971014493
0.036,0.07,58.39532167659457,0.016329704510108865,0.4217391304347826
0.04,0.06,58.60462390482609,0.017884914463452566,0.43478260869565216
0.044,0.065,58.81392613305761,0.019751166407465007,0.4289855072463768
0.048,0.07,59.023228361289135,0.019906687402799376,0.4289855072463768
0.052,0.085,59.6511350459837,0.01866251944012442,0.4144927536231884
0.056,0.085,59.6511350459837,0.014307931570762053,0.41884057971014493
0.06,0.075,59.6511350459837,0.013063763608087092,0.4072463768115942
0.064,0.075,60.279041730678266,0.013219284603421462,0.41739130434782606
0.068,0.08,60.48834395890979,0.008087091757387248,0.41884057971014493
0.072,0.085,60.90694841537283,0.005598755832037325,0.4217391304347826
0.076,0.08,60.90694841537283,0.006065318818040436,0.43333333333333335
0.08,0.085,61.11625064360435,0.004199066874027994,0.45217391304347826
0.084,0.075,61.11625064360435,0.002177293934681182,0.45217391304347826
0.088,0.09,61.325552871835875,0.002488335925349922,0.45072463768115945
0.092,0.075,61.325552871835875,0.0018662519440124418,0.4652173913043478
0.096,0.085,61.325552871835875,0.00031104199066874026,0.4463768115942029
0.1,0.07,62.16276178476196,-0.001088646967340591,0.47246376811594204
0.104,0.08,62.16276178476196,0.0017107309486780716,0.4391304347826087
0.108,0.075,61.95345955653044,0.002021772939346812,0.4608695652173913
0.112,0.08,61.74415732829892,0.0006220839813374805,0.45217391304347826
0.116,0.085,61.95345955653044,0.0027993779160186624,0.4579710144927536
0.12,0.075,61.5348551000674,0.004354587869362364,0.4623188405797101
0.124,0.08,61.74415732829892,0.005909797822706065,0.4797101449275362
0.128,0.085,61.325552871835875,0.006842923794712286,0.47246376811594204
0.132,0.08,61.11625064360435,0.006220839813374806,0.5
0.136,0.095,61.325552871835875,0.007931570762052876,0.4826086956521739
0.14,0.085,60.69764618714131,0.006998444790046656,0.4753623188405797
0.144,0.075,60.69764618714131,0.008087091757387248,0.48405797101449277
0.148,0.095,60.69764618714131,0.01073094867807154,0.47101449275362317
0.152,0.08,60.48834395890979,0.012441679626749611,0.45652173913043476
0.156,0.085,60.48834395890979,0.0119751166407465,0.4666666666666667
0.16,0.085,60.069739502446744,0.016174183514774496,0.45217391304347826
0.164,0.095,59.6511350459837,0.02255054432348367,0.46956521739130436
0.168,0.08,59.6511350459837,0.02177293934681182,0.4579710144927536
0.172,0.085,59.23253058952066,0.02363919129082426,0.4855072463768116
0.176,0.1,58.39532167659457,0.027060653188180406,0.4753623188405797
0.18,0.09,58.60462390482609,0.027993779160186624,0.4826086956521739
0.184,0.08,58.39532167659457,0.027682737169517885,0.4956521739130435
0.188,0.095,58.39532167659457,0.029860031104199068,0.48985507246376814
0.192,0.1,57.13950830720544,0.0297045101088647,0.4782608695652174
0.196,0.095,57.13950830720544,0.027527216174183515,0.4753623188405797
0.2,0.085,56.720903850742395,0.027371695178849145,0.48405797101449277
0.204,0.1,56.30229939427935,0.029082426127527216,0.4579710144927536
0.208,0.1,56.30229939427935,0.028149300155520994,0.47681159420289854
0.212,0.095,55.465090481353265,0.024261275272161743,0.47246376811594204
0.216,0.095,55.25578825312174,0.025038880248833592,0.47246376811594204
0.22,0.08,55.465090481353265,0.024416796267496113,0.4855072463768116
0.224,0.1,55.04648602489022,0.02363919129082426,0.5101449275362319
0.228,0.105,54.62788156842718,0.02348367029548989,0.5043478260869565
0.232,0.115,53.79067265550109,0.025816485225505444,0.5101449275362319
0.236,0.13,53.79067265550109,0.030637636080870917,0.5014492753623189
0.24,0.115,53.79067265550109,0.03374805598755832,0.5028985507246376
0.244,0.12,52.953463742575,0.03701399688958009,0.4956521739130435
0.248,0.125,52.74416151434348,0.03670295489891135,0.4927536231884058
0.252,0.125,52.116254829648916,0.03359253499222395,0.47681159420289854
0.256,0.13,52.116254829648916,0.028615863141524107,0.48695652173913045
0.26,0.12,51.69765037318587,0.027216174183514776,0.4811594202898551
0.264,0.14,51.06974368849131,0.025660964230171075,0.4927536231884058
0.268,0.15,51.27904591672283,0.02052877138413686,0.49130434782608695
0.272,0.14,51.06974368849131,0.016018662519440126,0.5
0.276,0.135,50.23253477556522,0.016329704510108865,0.5202898550724637
0.28,0.15,50.0232325473337,0.014930015552099534,0.5304347826086957
0.284,0.14,49.604628090870655,0.017107309486780714,0.5318840579710145
0.288,0.125,49.604628090870655,0.019129082426127528,0.5101449275362319
0.292,0.13,48.97672140617609,0.02006220839813375,0.5057971014492754
0.296,0.12,48.76741917794457,0.02068429237947123,0.4985507246376812
0.3,0.105,48.97672140617609,0.02270606531881804,0.4985507246376812
0.304,0.12,48.348814721481524,0.026283048211508554,0.48840579710144927
0.308,0.115,47.93021026501848,0.027993779160186624,0.48840579710144927
0.312,0.1,47.93021026501848,0.028304821150855364,0.48695652173913045
0.316,0.085,47.72090803678696,0.029548989113530325,0.5014492753623189
0.32,0.09,47.72090803678696,0.030793157076205287,0.4985507246376812
0.324,0.09,47.302303580323915,0.030171073094867808,0.5173913043478261
0.328,0.07,46.88369912386087,0.028615863141524107,0.508695652173913
0.332,0.08,46.46509466739783,0.027527216174183515,0.5130434782608696
0.336,0.08,46.25579243916631,0.027371695178849145,0.508695652173913
0.34,0.085,46.25579243916631,0.024572317262830483,0.5101449275362319
0.344,0.08,45.83718798270326,0.024261275272161743,0.5014492753623189
0.348,0.08,45.62788575447174,0.02534992223950233,0.4971014492753623
0.352,0.085,45.41858352624022,0.02255054432348367,0.48840579710144927
0.356,0.09,45.41858352624022,0.019906687402799376,0.4985507246376812
0.36,0.08,44.790676841545654,0.019440124416796267,0.4985507246376812
0.364,0.095,44.58137461331413,0.02021772939346812,0.5101449275362319
0.368,0.095,44.790676841545654,0.015863141524105753,0.5
0.372,0.085,44.790676841545654,0.011508553654743391,0.48985507246376814
0.376,0.08,44.16277015685109,0.0104199066874028,0.4971014492753623
0.38,0.08,43.95346792861957,0.007776049766718507,0.49130434782608695
0.384,0.08,43.744165700388045,0.005132192846034215,0.4971014492753623
0.388,0.075,43.744165700388045,0.004510108864696734,0.4971014492753623
0.392,0.105,43.53486347215652,0.002488335925349922,0.4985507246376812
0.396,0.155,43.53486347215652,-0.00031104199066874026,0.48985507246376814
0.4,0.19,43.53486347215652,0.0009331259720062209,0.48985507246376814
0.404,0.285,43.11625901569348,0.007465007776049767,0.4826086956521739
0.408,0.41,42.90695678746196,0.014463452566096423,0.4608695652173913
0.412,0.62,42.90695678746196,0.0223950233281493,0.45942028985507244
0.416,0.82,42.27905010276739,0.030948678071539656,0.4927536231884058
0.42,0.935,42.90695678746196,0.03359253499222395,0.4826086956521739
0.424,0.905,42.06974787453587,0.025038880248833592,0.4927536231884058
0.428,0.625,42.90695678746196,0.013685847589424573,0.4985507246376812
0.432,0.23,42.488352330998914,-0.0,0.4927536231884058
0.436,-0.17,42.697654559230436,-0.009486780715396579,0.47391304347826085
0.44,-0.34,42.06974787453587,-0.014774494556765163,0.48985507246376814
0.444,-0.395,42.27905010276739,-0.014930015552099534,0.4666666666666667
0.448,-0.3,41.65114341807283,-0.014774494556765163,0.4811594202898551
0.452,-0.185,42.06974787453587,-0.016174183514774496,0.4579710144927536
0.456,-0.105,42.06974787453587,-0.02177293934681182,0.46956521739130436
0.46,-0.055,41.86044564630435,-0.019906687402799376,0.47101449275362317
0.464,-0.01,41.86044564630435,-0.02037325038880249,0.4826086956521739
0.468,0.04,41.441841189841305,-0.022861586314152412,0.46956521739130436
0.472,0.06,41.65114341807283,-0.02534992223950233,0.4811594202898551
0.476,0.07,41.232538961609784,-0.026283048211508554,0.5028985507246376
0.48,0.085,41.232538961609784,-0.0297045101088647,0.48695652173913045
0.484,0.08,41.232538961609784,-0.030482115085536547,0.4797101449275362
0.488,0.065,41.232538961609784,-0.029393468118195955,0.4811594202898551
0.492,0.085,41.232538961609784,-0.031259720062208396,0.4855072463768116
0.496,0.09,41.441841189841305,-0.03359253499222395,0.45942028985507244
0.5,0.08,41.02323673337826,-0.03265940902021773,0.48405797101449277
0.504,0.095,41.232538961609784,-0.031259720062208396,0.45217391304347826
0.508,0.09,41.02323673337826,-0.03219284603421462,0.4797101449275362
0.512,0.09,40.60463227691522,-0.03203732503888025,0.4666666666666667
0.516,0.1,40.81393450514674,-0.03297045101088647,0.4753623188405797
0.52,0.09,40.81393450514674,-0.03250388802488336,0.48695652173913045
0.524,0.1,41.02323673337826,-0.03328149300155521,0.5101449275362319
0.528,0.1,41.02323673337826,-0.034836702954898914,0.5043478260869565
0.532,0.11,40.81393450514674,-0.03452566096423017,0.5028985507246376
