Time(s),ECG(mV),BP(mmHg),EEG (C4-A1)(mV),Resp (sum)(l)
0.0,0.07,68.23252640347609,-0.04059097978227061,0.2565217391304348
0.004,0.085,68.44182863170761,-0.04541213063763608,0.26811594202898553
0.008,0.08,67.60461971878152,-0.04416796267496112,0.26666666666666666
0.012,0.08,68.02322417524456,-0.042612752721617415,0.2898550724637681
0.016,0.085,68.02322417524456,-0.04541213063763608,0.3
0.02,0.085,67.60461971878152,-0.04370139968895801,0.30289855072463767
0.024,0.095,67.39531749055,-0.04510108864696734,0.3072463768115942
0.028,0.1,67.18601526231848,-0.04494556765163297,0.3072463768115942
0.032,0.105,67.60461971878152,-0.04432348367029549,0.3173913043478261
0.036,0.1,67.18601526231848,-0.04136858475894246,0.3144927536231884
0.04,0.115,66.55810857762391,-0.0416796267496112,0.3144927536231884
0.044,0.11,66.97671303408696,-0.0416796267496112,0.30579710144927535
0.048,0.115,66.97671303408696,-0.04183514774494557,0.30579710144927535
0.052,0.13,66.55810857762391,-0.037791601866251946,0.30869565217391304
0.056,0.14,67.18601526231848,-0.03685847589424572,0.33768115942028987
0.06,0.14,68.02322417524456,-0.03374805598755832,0.32463768115942027
0.064,0.145,68.86043308817065,-0.031570762052877135,0.35942028985507246
0.068,0.14,69.90694422932826,-0.028149300155520994,0.33768115942028987
0.072,0.155,71.79066428341196,-0.024261275272161743,0.35942028985507246
0.076,0.155,73.04647765280109,-0.019440124416796267,0.36231884057971014
0.08,0.165,75.55810439157935,-0.016174183514774496,0.35507246376811596
0.084,0.18,77.86042890212609,-0.012441679626749611,0.34492753623188405
0.088,0.2,80.7906600973674,-0.012286158631415241,0.3536231884057971
0.092,0.195,83.7208912926087,-0.007931570762052876,0.3507246376811594
0.096,0.205,86.44182025961848,-0.0052877138413685845,0.34202898550724636
0.1,0.22,90.20926036778587,-0.004510108864696734,0.336231884057971
0.104,0.225,93.97670047595327,-0.004976671850699844,0.3565217391304348
0.108,0.235,97.11623389942609,-0.003110419906687403,0.36376811594202896
0.112,0.24,101.51158069228805,-0.00031104199066874026,0.3695652173913043
0.116,0.26,106.11622971338153,-0.00015552099533437013,0.372463768115942
0.12,0.265,110.72087873447501,-0.00031104199066874026,0.3681159420289855
0.124,0.265,114.69762107087392,0.00031104199066874026,0.3826086956521739
0.128,0.265,118.88366563550436,-0.003110419906687403,0.3884057971014493
0.132,0.28,122.2325012872087,-0.005909797822706065,0.38115942028985506
0.136,0.29,126.20924362360762,-0.003421461897356143,0.3652173913043478
0.14,0.29,129.976683731775,-0.0052877138413685845,0.3710144927536232
0.144,0.285,132.69761269878478,-0.007465007776049767,0.372463768115942
0.148,0.29,134.99993720933153,-0.007465007776049767,0.37681159420289856
0.152,0.29,137.30226171987826,-0.006220839813374806,0.36666666666666664
0.156,0.305,138.76737731749893,-0.007309486780715396,0.3826086956521739
0.16,0.28,139.39528400219348,-0.006687402799377916,0.39565217391304347
0.164,0.29,140.02319068688806,-0.006998444790046656,0.39855072463768115
0.168,0.27,140.4417951433511,-0.008553654743390357,0.4115942028985507
0.172,0.26,140.02319068688806,-0.008242612752721618,0.4072463768115942
0.176,0.24,139.18598177396197,-0.008709175738724729,0.42318840579710143
0.18,0.235,138.13947063280435,-0.009797822706065318,0.4144927536231884
0.184,0.22,137.5115639481098,-0.01088646967340591,0.41594202898550725
0.188,0.18,135.83714612225762,-0.01181959564541213,0.4217391304347826
0.192,0.155,134.37203052463695,-0.01026438569206843,0.39855072463768115
0.196,0.125,132.48831047055327,-0.009642301710730949,0.4072463768115942
0.2,0.1,130.8138926447011,-0.009486780715396579,0.41304347826086957
