Time(s),ECG(mV),BP(mmHg),EEG (C4-A1)(mV),Resp (sum)(l)
0.0,0.075,44.790676841545654,-0.0037325038880248835,-0.017391304347826087
0.004,0.085,44.16277015685109,-0.0,-0.021739130434782608
0.008,0.085,44.58137461331413,0.0027993779160186624,-0.017391304347826087
0.012,0.08,44.58137461331413,0.007153965785381027,-0.017391304347826087
0.016,0.08,44.37207238508261,0.0119751166407465,-0.01884057971014493
0.02,0.085,43.95346792861957,0.020995334370139968,-0.02753623188405797
0.024,0.095,43.95346792861957,0.028926905132192846,-0.01884057971014493
0.028,0.095,44.16277015685109,0.03530326594090202,-0.021739130434782608
0.032,0.1,44.16277015685109,0.03996889580093312,-0.008695652173913044
0.036,0.095,43.744165700388045,0.04727838258164852,0.0
0.04,0.105,43.744165700388045,0.053499222395023326,0.01884057971014493
0.044,0.105,43.95346792861957,0.05287713841368585,0.028985507246376812
0.048,0.11,43.744165700388045,0.053654743390357695,0.036231884057971016
0.052,0.1,43.325561243925,0.053343701399688956,0.0463768115942029
0.056,0.12,43.744165700388045,0.050077760497667184,0.042028985507246375
0.06,0.11,43.53486347215652,0.045878693623639194,0.04782608695652174
0.064,0.115,43.53486347215652,0.04183514774494557,0.05217391304347826
0.068,0.13,43.11625901569348,0.03576982892690513,0.05217391304347826
0.072,0.135,43.11625901569348,0.029860031104199068,0.0463768115942029
0.076,0.13,43.325561243925,0.026127527216174184,0.0536231884057971
0.08,0.13,42.488352330998914,0.027216174183514776,0.05217391304347826
0.084,0.14,42.90695678746196,0.025194401244167962,0.07391304347826087
0.088,0.14,42.90695678746196,0.024572317262830483,0.07681159420289856
0.092,0.145,42.488352330998914,0.027371695178849145,0.08840579710144927
0.096,0.16,42.06974787453587,0.03188180404354588,0.08985507246376812
0.1,0.155,42.90695678746196,0.034681181959564544,0.10289855072463767
0.104,0.155,42.90695678746196,0.037947122861586316,0.10144927536231885
0.108,0.16,42.90695678746196,0.04043545878693624,0.10289855072463767
0.112,0.165,44.58137461331413,0.04401244167962675,0.10144927536231885
0.116,0.18,45.62788575447174,0.046189735614307934,0.09420289855072464
0.12,0.165,47.093001352092394,0.0510108864696734,0.09130434782608696
0.124,0.18,49.604628090870655,0.0552099533437014,0.10579710144927536
0.128,0.195,51.69765037318587,0.05536547433903577,0.09565217391304348
0.132,0.2,54.62788156842718,0.053499222395023326,0.11594202898550725
0.136,0.195,56.93020607897392,0.05738724727838258,0.11594202898550725
0.14,0.215,59.23253058952066,0.060808709175738725,0.13623188405797101
0.144,0.205,62.16276178476196,0.05847589424572317,0.14492753623188406
0.148,0.22,65.09299298000326,0.05878693623639191,0.15072463768115943
0.152,0.205,68.02322417524456,0.05909797822706065,0.16231884057971013
0.156,0.22,70.95345537048587,0.05723172628304821,0.16376811594202897
0.16,0.225,74.93019770688478,0.05614307931570762,0.16956521739130434
0.164,0.225,78.48833558682065,0.05614307931570762,0.16666666666666666
0.168,0.22,81.41856678206196,0.0510108864696734,0.16376811594202897
0.172,0.22,85.6046113466924,0.04541213063763608,0.1565217391304348
0.176,0.225,88.95344699839674,0.04401244167962675,0.17101449275362318
0.18,0.21,92.30228265010109,0.04339035769828927,0.1826086956521739
