Time(s),ECG(mV),BP(mmHg),EEG (C4-A1)(mV),Resp (sum)(l)
0.0,0.075,75.34880216334783,0.00046656298600311044,0.3652173913043478
0.004,0.075,75.1394999351163,-0.0006220839813374805,0.36666666666666664
0.008,0.075,74.51159325042174,0.0037325038880248835,0.3565217391304348
0.012,0.075,74.72089547865326,0.001244167962674961,0.36376811594202896
0.016,0.08,74.51159325042174,-0.0006220839813374805,0.35797101449275365
0.02,0.08,73.88368656572717,-0.004354587869362364,0.36086956521739133
0.024,0.08,73.46508210926413,-0.004665629860031105,0.3521739130434783
0.028,0.08,73.04647765280109,-0.001244167962674961,0.3492753623188406
0.032,0.09,73.04647765280109,-0.009953343701399688,0.34202898550724636
0.036,0.08,73.04647765280109,-0.009953343701399688,0.3144927536231884
0.04,0.1,71.99996651164348,-0.013685847589424573,0.3072463768115942
0.044,0.085,72.41857096810652,-0.019284603421461897,0.3
0.048,0.1,72.209268739875,-0.02052877138413686,0.28840579710144926
0.052,0.14,72.209268739875,-0.019595645412130637,0.28405797101449276
0.056,0.19,71.79066428341196,-0.019906687402799376,0.2956521739130435
0.06,0.3,71.58136205518043,-0.019284603421461897,0.2782608695652174
0.064,0.495,71.37205982694891,-0.00933125972006221,0.2898550724637681
0.068,0.77,71.37205982694891,0.003110419906687403,0.29130434782608694
0.072,1.055,71.37205982694891,0.01135303265940902,0.2811594202898551
0.076,1.24,71.37205982694891,0.0104199066874028,0.26666666666666666
0.08,1.195,70.95345537048587,0.008398133748055987,0.2811594202898551
0.084,0.9,70.74415314225435,-0.006220839813374806,0.26521739130434785
0.088,0.41,71.16275759871739,-0.020995334370139968,0.2594202898550725
0.092,-0.06,70.74415314225435,-0.027993779160186624,0.2492753623188406
0.096,-0.28,70.53485091402283,-0.03748055987558321,0.24492753623188407
0.1,-0.36,70.53485091402283,-0.038102643856920686,0.23478260869565218
0.104,-0.28,70.95345537048587,-0.04510108864696734,0.24782608695652175
0.108,-0.165,70.53485091402283,-0.04541213063763608,0.23768115942028986
0.112,-0.105,70.53485091402283,-0.04774494556765163,0.24347826086956523
0.116,-0.065,70.53485091402283,-0.05427682737169518,0.24202898550724639
0.12,-0.03,70.53485091402283,-0.060964230171073094,0.24492753623188407
0.124,-0.0,69.90694422932826,-0.06267496111975117,0.24202898550724639
0.128,0.03,69.69764200109674,-0.06702954898911354,0.2246376811594203
0.132,0.035,69.90694422932826,-0.07387247278382582,0.2144927536231884
0.136,0.04,69.69764200109674,-0.07729393468118195,0.2028985507246377
0.14,0.04,69.06973531640217,-0.07589424572317263,0.18840579710144928
0.144,0.04,69.2790375446337,-0.08102643856920684,0.1782608695652174
0.148,0.04,69.48833977286522,-0.08040435458786936,0.17681159420289855
0.152,0.05,69.48833977286522,-0.07744945567651633,0.16231884057971013
0.156,0.06,69.06973531640217,-0.07480559875583204,0.16521739130434782
0.16,0.06,69.2790375446337,-0.07682737169517885,0.16231884057971013
0.164,0.06,68.86043308817065,-0.07309486780715396,0.17391304347826086
0.168,0.06,68.86043308817065,-0.07169517884914463,0.15507246376811595
0.172,0.08,68.86043308817065,-0.07091757387247279,0.16376811594202897
0.176,0.06,69.2790375446337,-0.07091757387247279,0.1565217391304348
0.18,0.085,68.86043308817065,-0.06905132192846034,0.14782608695652175
0.184,0.075,68.44182863170761,-0.07060653188180405,0.13333333333333333
0.188,0.085,68.65113085993913,-0.07216174183514774,0.12028985507246377
0.192,0.08,68.02322417524456,-0.07060653188180405,0.11014492753623188
0.196,0.1,68.02322417524456,-0.07029548989113531,0.11159420289855072
0.2,0.1,68.02322417524456,-0.07060653188180405,0.09855072463768116
0.204,0.1,68.02322417524456,-0.07200622083981338,0.10434782608695652
0.208,0.105,67.60461971878152,-0.06905132192846034,0.09565217391304348
0.212,0.115,67.18601526231848,-0.06594090202177294,0.10579710144927536
0.216,0.125,67.39531749055,-0.06516329704510108,0.10144927536231885
0.22,0.12,67.39531749055,-0.06842923794712286,0.1
0.224,0.105,66.97671303408696,-0.06687402799377916,0.0927536231884058
0.228,0.12,66.55810857762391,-0.0645412130637636,0.0782608695652174
0.232,0.12,66.97671303408696,-0.07029548989113531,0.06956521739130435
0.236,0.14,66.34880634939239,-0.0734059097978227,0.057971014492753624
0.24,0.125,66.34880634939239,-0.07371695178849144,0.04927536231884058
0.244,0.14,67.18601526231848,-0.080248833592535,0.036231884057971016
0.248,0.145,67.60461971878152,-0.08242612752721618,0.04057971014492753
0.252,0.15,68.44182863170761,-0.08786936236391912,0.030434782608695653
0.256,0.16,69.69764200109674,-0.08833592534992224,0.034782608695652174
