Time(s),ECG(mV),BP(mmHg),EEG (C4-A1)(mV),Resp (sum)(l)
0.0,0.04,81.837171238525,-0.0029548989113530326,0.6420289855072464
0.004,0.035,81.62786901029348,-0.003421461897356143,0.636231884057971
0.008,0.03,81.20926455383044,-0.0,0.6333333333333333
0.012,0.04,81.41856678206196,0.0026438569206842922,0.6101449275362318
0.016,0.04,81.62786901029348,0.0035769828926905133,0.6057971014492753
0.02,0.05,81.41856678206196,0.0052877138413685845,0.6043478260869565
0.024,0.055,82.04647346675652,0.006376360808709175,0.6275362318840579
0.028,0.05,81.837171238525,0.006842923794712286,0.6275362318840579
0.032,0.06,82.25577569498805,0.004665629860031105,0.6463768115942029
0.036,0.06,82.25577569498805,0.0017107309486780716,0.6333333333333333
0.04,0.065,82.25577569498805,-0.004043545878693624,0.6405797101449275
0.044,0.075,82.67438015145109,-0.007776049766718507,0.6289855072463768
0.048,0.065,83.51158906437718,-0.013219284603421462,0.6231884057971014
0.052,0.06,83.30228683614565,-0.015863141524105753,0.6159420289855072
0.056,0.06,83.93019352084022,-0.017418351477449457,0.6130434782608696
0.06,0.07,84.55810020553479,-0.02052877138413686,0.6115942028985507
0.064,0.07,84.7674024337663,-0.02037325038880249,0.6260869565217392
0.068,0.05,85.18600689022935,-0.016018662519440126,0.6289855072463768
0.072,0.06,85.81391357492392,-0.010575427682737169,0.6333333333333333
0.076,0.065,86.23251803138696,-0.008242612752721618,0.6347826086956522
0.08,0.07,86.44182025961848,-0.0029548989113530326,0.6333333333333333
0.084,0.06,86.44182025961848,0.00015552099533437013,0.6420289855072464
0.088,0.06,86.86042471608152,0.001088646967340591,0.6521739130434783
0.092,0.06,86.65112248785,0.0038880248833592537,0.6681159420289855
0.096,0.06,86.86042471608152,0.007465007776049767,0.6550724637681159
0.1,0.06,87.27902917254457,0.007776049766718507,0.6434782608695652
0.104,0.06,87.90693585723913,0.007465007776049767,0.6260869565217392
0.108,0.06,87.27902917254457,0.009020217729393468,0.6260869565217392
0.112,0.06,87.48833140077609,0.0104199066874028,0.6173913043478261
0.116,0.06,87.48833140077609,0.007309486780715396,0.6231884057971014
0.12,0.06,86.65112248785,0.004199066874027994,0.6202898550724638
0.124,0.08,86.65112248785,0.0018662519440124418,0.6376811594202898
0.128,0.075,86.44182025961848,-0.0,0.644927536231884
0.132,0.07,86.44182025961848,-0.0009331259720062209,0.6710144927536232
0.136,0.09,86.02321580315544,-0.0007776049766718507,0.6579710144927536
0.14,0.1,85.6046113466924,-0.00031104199066874026,0.6565217391304348
0.144,0.1,84.97670466199783,-0.00031104199066874026,0.6695652173913044
0.148,0.11,85.18600689022935,0.001244167962674961,0.6492753623188405
0.152,0.115,84.55810020553479,0.004354587869362364,0.6434782608695652
0.156,0.115,84.34879797730326,0.008709175738724729,0.6579710144927536
0.16,0.13,83.93019352084022,0.01104199066874028,0.6420289855072464
0.164,0.14,83.09298460791413,0.009797822706065318,0.6347826086956522
0.168,0.14,82.46507792321957,0.011508553654743391,0.6536231884057971
0.172,0.14,82.67438015145109,0.01275272161741835,0.6507246376811594
0.176,0.16,82.25577569498805,0.009953343701399688,0.6521739130434783
0.18,0.16,81.62786901029348,0.010575427682737169,0.6550724637681159
0.184,0.16,81.41856678206196,0.010575427682737169,0.6608695652173913
0.188,0.15,80.99996232559891,0.005909797822706065,0.6579710144927536
0.192,0.16,81.20926455383044,0.0026438569206842922,0.6579710144927536
0.196,0.14,80.37205564090435,-0.00046656298600311044,0.6492753623188405
0.2,0.145,80.37205564090435,-0.004976671850699844,0.6376811594202898
0.204,0.115,79.74414895620978,-0.007465007776049767,0.6420289855072464
0.208,0.105,79.53484672797826,-0.006220839813374806,0.6434782608695652
0.212,0.11,78.9069400432837,-0.0026438569206842922,0.636231884057971
0.216,0.1,78.9069400432837,-0.0026438569206842922,0.6347826086956522
0.22,0.075,78.27903335858913,-0.0007776049766718507,0.6260869565217392
0.224,0.06,78.27903335858913,-0.0,0.6391304347826087
0.228,0.04,77.86042890212609,0.0013996889580093312,0.6463768115942029
0.232,0.03,77.44182444566304,0.002021772939346812,0.663768115942029
0.236,0.04,76.81391776096848,0.002177293934681182,0.6652173913043479
0.24,0.04,76.81391776096848,0.0015552099533437014,0.6579710144927536
0.244,0.055,76.60461553273696,-0.00031104199066874026,0.6391304347826087
0.248,0.055,76.60461553273696,-0.0029548989113530326,0.6376811594202898
0.252,0.035,75.76740661981087,-0.003110419906687403,0.6347826086956522
0.256,0.055,75.55810439157935,-0.0035769828926905133,0.6376811594202898
0.26,0.045,75.1394999351163,-0.009175738724727838,0.6318840579710145
0.264,0.055,75.1394999351163,-0.015707620528771383,0.636231884057971
0.268,0.055,74.51159325042174,-0.016951788491446344,0.6391304347826087
0.272,0.045,73.88368656572717,-0.019440124416796267,0.6521739130434783
0.276,0.06,74.30229102219022,-0.02177293934681182,0.6565217391304348
0.28,0.06,73.25577988103261,-0.02161741835147745,0.6550724637681159
0.284,0.06,73.04647765280109,-0.019284603421461897,0.6478260869565218
0.288,0.06,72.41857096810652,-0.017418351477449457,0.6376811594202898
0.292,0.06,73.04647765280109,-0.016174183514774496,0.6420289855072464
0.296,0.05,72.209268739875,-0.012908242612752722,0.6434782608695652
0.3,0.085,72.209268739875,-0.01073094867807154,0.644927536231884
0.304,0.105,72.209268739875,-0.01135303265940902,0.6333333333333333
0.308,0.18,71.79066428341196,-0.007309486780715396,0.6173913043478261
0.312,0.34,71.16275759871739,0.00046656298600311044,0.6318840579710145
0.316,0.555,70.95345537048587,0.008709175738724729,0.6275362318840579
0.32,0.87,70.95345537048587,0.01866251944012442,0.6260869565217392
0.324,1.175,69.69764200109674,0.027993779160186624,0.6420289855072464
0.328,1.355,70.3255486857913,0.030637636080870917,0.6376811594202898
0.332,1.25,70.11624645755978,0.023950233281493,0.6391304347826087
0.336,0.86,69.69764200109674,0.007931570762052876,0.6318840579710145
0.34,0.32,69.69764200109674,-0.008709175738724729,0.6260869565217392
0.344,-0.16,69.2790375446337,-0.017262830482115084,0.6420289855072464
0.348,-0.37,69.48833977286522,-0.024572317262830483,0.6347826086956522
0.352,-0.405,69.2790375446337,-0.02161741835147745,0.6086956521739131
0.356,-0.3,68.86043308817065,-0.016796267496111975,0.6101449275362318
0.36,-0.18,69.06973531640217,-0.014307931570762053,0.6086956521739131
0.364,-0.11,69.2790375446337,-0.013841368584758942,0.636231884057971
0.368,-0.075,68.86043308817065,-0.007776049766718507,0.6159420289855072
0.372,-0.04,68.86043308817065,-0.0023328149300155523,0.6246376811594203
0.376,0.015,68.86043308817065,-0.001088646967340591,0.6376811594202898
0.38,0.02,68.86043308817065,0.002021772939346812,0.6420289855072464
0.384,0.035,68.44182863170761,0.004354587869362364,0.6478260869565218
0.388,0.03,68.02322417524456,0.0023328149300155523,0.6434782608695652
0.392,0.025,68.23252640347609,0.0007776049766718507,0.6492753623188405
0.396,0.045,68.02322417524456,0.001088646967340591,0.6434782608695652
0.4,0.045,67.81392194701304,-0.001244167962674961,0.636231884057971
0.404,0.04,68.02322417524456,-0.0037325038880248835,0.618840579710145
0.408,0.045,67.81392194701304,-0.0038880248833592537,0.6
0.412,0.06,67.60461971878152,-0.0023328149300155523,0.5942028985507246
0.416,0.065,67.60461971878152,-0.004354587869362364,0.6202898550724638
0.42,0.06,67.81392194701304,-0.006842923794712286,0.618840579710145
0.424,0.07,67.39531749055,-0.007465007776049767,0.6217391304347826
0.428,0.06,67.18601526231848,-0.007620528771384137,0.6072463768115942
0.432,0.08,67.18601526231848,-0.009020217729393468,0.6115942028985507
0.436,0.08,67.18601526231848,-0.01026438569206843,0.5942028985507246
0.44,0.08,66.76741080585543,-0.012441679626749611,0.6
